tile_name, IGNEOUS,METAMORPHIC, MINERAL,SEDIMENTARY
TQ0468,0,0,0,33.33
TQ0469,0,0,0,50
TQ0470,0,0,0,100
TQ0471,0,0,0,100
TQ0472,0,0,0,100
TQ0473,0,0,0,100
TQ0474,0,0,0,100
TQ0475,0,0,0,100
TQ0476,0,0,0,100
TQ0477,0,0,0,100
TQ0478,0,0,0,100
TQ0479,0,0,0,100
TQ0480,0,0,0,50
TQ0481,0,0,0,100
TQ0482,0,0,0,100
TQ0483,0,0,0,50
TQ0484,0,0,0,50
TQ0485,0,0,0,100
TQ0486,0,0,0,50
TQ0487,0,0,0,50
TQ0488,0,0,0,50
TQ0489,0,0,0,33.33
TQ0490,0,0,0,33.33
TQ0491,0,0,0,33.33
TQ0492,0,0,0,33.33
TQ0493,0,0,0,50
TQ0494,0,0,0,50
TQ0495,0,0,0,50
TQ0496,0,0,0,33.33
TQ0497,0,0,0,25
TQ0498,0,0,0,25
TQ0499,0,0,0,33.33
TQ0501,0,0,0,28.15
TQ0502,0,0,0,50
TQ0503,0,0,0,25
TQ0504,0,0,0,50
TQ0505,0,0,0,50
TQ0506,0,0,0,33.33
TQ0507,0,0,0,50
TQ0508,0,0,0,33.33
TQ0509,0,0,0,33.33
TQ0510,0,0,0,50
TQ0511,0,0,0,50
TQ0512,0,0,0,16.67
TQ0513,0,0,0,20
TQ0514,0,0,0,20
TQ0515,0,0,0,11.11
TQ0516,0,0,0,14.29
TQ0517,0,0,0,50
TQ0518,0,0,0,16.67
TQ0519,0,0,0,33.33
TQ0520,0,0,0,25
TQ0521,0,0,0,25
TQ0522,0,0,0,7.14
TQ0523,0,0,0,25
TQ0524,0,0,0,16.67
TQ0525,0,0,0,12.5
TQ0526,0,0,0,25
TQ0527,0,0,0,25
TQ0528,0,0,0,25
TQ0529,0,0,0,25
TQ0530,0,0,0,16.67
TQ0531,0,0,0,12.5
TQ0532,0,0,0,16.67
TQ0533,0,0,0,25
TQ0534,0,0,0,14.29
TQ0535,0,0,0,12.5
TQ0536,0,0,0,20
TQ0537,0,0,0,33.33
TQ0538,0,0,0,16.67
TQ0539,0,0,0,50
TQ0540,0,0,0,20
TQ0541,0,0,0,50
TQ0542,0,0,0,33.33
TQ0543,0,0,0,33.33
TQ0544,0,0,0,33.33
TQ0545,0,0,0,20
TQ0546,0,0,0,16.67
TQ0547,0,0,0,14.29
TQ0548,0,0,0,11.11
TQ0549,0,0,0,33.33
TQ0550,0,0,0,100
TQ0551,0,0,0,33.33
TQ0552,0,0,0,50
TQ0553,0,0,0,100
TQ0554,0,0,0,100
TQ0555,0,0,0,100
TQ0556,0,0,0,50
TQ0557,0,0,0,33.33
TQ0558,0,0,0,50
TQ0559,0,0,0,100
TQ0560,0,0,0,100
TQ0561,0,0,0,50
TQ0562,0,0,0,100
TQ0563,0,0,0,100
TQ0564,0,0,0,100
TQ0565,0,0,0,100
TQ0566,0,0,0,100
TQ0567,0,0,0,100
TQ0568,0,0,0,50
TQ0569,0,0,0,50
TQ0570,0,0,0,100
TQ0571,0,0,0,100
TQ0572,0,0,0,100
TQ0573,0,0,0,100
TQ0574,0,0,0,100
TQ0575,0,0,0,100
TQ0576,0,0,0,100
TQ0577,0,0,0,100
TQ0578,0,0,0,100
TQ0579,0,0,0,100
TQ0580,0,0,0,50
TQ0581,0,0,0,100
TQ0582,0,0,0,100
TQ0583,0,0,0,50
TQ0584,0,0,0,50
TQ0585,0,0,0,50
TQ0586,0,0,0,33.33
TQ0587,0,0,0,33.33
TQ0588,0,0,0,33.33
TQ0589,0,0,0,33.33
TQ0590,0,0,0,50
TQ0591,0,0,0,33.33
TQ0592,0,0,0,33.33
TQ0593,0,0,0,33.33
TQ0594,0,0,0,50
TQ0595,0,0,0,50
TQ0596,0,0,0,50
TQ0597,0,0,0,50
TQ0598,0,0,0,50
TQ0599,0,0,0,50
TQ0601,0,0,0,14.5
TQ0602,0,0,0,33.33
TQ0603,0,0,0,33.33
TQ0604,0,0,0,25
TQ0605,0,0,0,50
TQ0606,0,0,0,50
TQ0607,0,0,0,100
TQ0608,0,0,0,33.33
TQ0609,0,0,0,25
TQ0610,0,0,0,50
TQ0611,0,0,0,33.33
TQ0612,0,0,0,14.29
TQ0613,0,0,0,20
TQ0614,0,0,0,20
TQ0615,0,0,0,14.29
TQ0616,0,0,0,16.67
TQ0617,0,0,0,33.33
TQ0618,0,0,0,16.67
TQ0619,0,0,0,50
TQ0620,0,0,0,25
TQ0621,0,0,0,16.67
TQ0622,0,0,0,7.69
TQ0623,0,0,0,20
TQ0624,0,0,0,20
TQ0625,0,0,0,12.5
TQ0626,0,0,0,14.29
TQ0627,0,0,0,14.29
TQ0628,0,0,0,25
TQ0629,0,0,0,20
TQ0630,0,0,0,14.29
TQ0631,0,0,0,14.29
TQ0632,0,0,0,14.29
TQ0633,0,0,0,20
TQ0634,0,0,0,12.5
TQ0635,0,0,0,11.11
TQ0636,0,0,0,7.69
TQ0637,0,0,0,33.33
TQ0638,0,0,0,33.33
TQ0639,0,0,0,25
TQ0640,0,0,0,33.33
TQ0641,0,0,0,33.33
TQ0642,0,0,0,33.33
TQ0643,0,0,0,100
TQ0644,0,0,0,100
TQ0645,0,0,0,25
TQ0646,0,0,0,20
TQ0647,0,0,0,16.67
TQ0648,0,0,0,8.33
TQ0649,0,0,0,20
TQ0650,0,0,0,50
TQ0651,0,0,0,33.33
TQ0652,0,0,0,50
TQ0653,0,0,0,100
TQ0654,0,0,0,100
TQ0655,0,0,0,100
TQ0656,0,0,0,50
TQ0657,0,0,0,33.33
TQ0658,0,0,0,100
TQ0659,0,0,0,100
TQ0660,0,0,0,100
TQ0661,0,0,0,50
TQ0662,0,0,0,100
TQ0663,0,0,0,100
TQ0664,0,0,0,100
TQ0665,0,0,0,100
TQ0666,0,0,0,100
TQ0667,0,0,0,100
TQ0668,0,0,0,50
TQ0669,0,0,0,50
TQ0670,0,0,0,50
TQ0671,0,0,0,100
TQ0672,0,0,0,100
TQ0673,0,0,0,100
TQ0674,0,0,0,100
TQ0675,0,0,0,100
TQ0676,0,0,0,100
TQ0677,0,0,0,100
TQ0678,0,0,0,100
TQ0679,0,0,0,100
TQ0680,0,0,0,50
TQ0681,0,0,0,100
TQ0682,0,0,0,100
TQ0683,0,0,0,100
TQ0684,0,0,0,100
TQ0685,0,0,0,50
TQ0686,0,0,0,50
TQ0687,0,0,0,33.33
TQ0688,0,0,0,50
TQ0689,0,0,0,50
TQ0690,0,0,0,50
TQ0691,0,0,0,50
TQ0692,0,0,0,33.33
TQ0693,0,0,0,25
TQ0694,0,0,0,50
TQ0695,0,0,0,50
TQ0696,0,0,0,50
TQ0697,0,0,0,100
TQ0698,0,0,0,100
TQ0699,0,0,0,50
TQ0701,0,0,0,13.99
TQ0702,0,0,0,50
TQ0703,0,0,0,33.33
TQ0704,0,0,0,20
TQ0705,0,0,0,50
TQ0706,0,0,0,50
TQ0707,0,0,0,100
TQ0708,0,0,0,33.33
TQ0709,0,0,0,25
TQ0710,0,0,0,33.33
TQ0711,0,0,0,50
TQ0712,0,0,0,14.29
TQ0713,0,0,0,20
TQ0714,0,0,0,16.67
TQ0715,0,0,0,25
TQ0716,0,0,0,20
TQ0717,0,0,0,25
TQ0718,0,0,0,16.67
TQ0719,0,0,0,20
TQ0720,0,0,0,16.67
TQ0721,0,0,0,20
TQ0722,0,0,0,14.29
TQ0723,0,0,0,20
TQ0724,0,0,0,50
TQ0725,0,0,0,16.67
TQ0726,0,0,0,16.67
TQ0727,0,0,0,10
TQ0728,0,0,0,20
TQ0729,0,0,0,14.29
TQ0730,0,0,0,9.09
TQ0731,0,0,0,12.5
TQ0732,0,0,0,25
TQ0733,0,0,0,20
TQ0734,0,0,0,12.5
TQ0735,0,0,0,50
TQ0736,0,0,0,20
TQ0737,0,0,0,25
TQ0738,0,0,0,25
TQ0739,0,0,0,16.67
TQ0740,0,0,0,25
TQ0741,0,0,0,20
TQ0742,0,0,0,33.33
TQ0743,0,0,0,100
TQ0744,0,0,0,50
TQ0745,0,0,0,33.33
TQ0746,0,0,0,11.11
TQ0747,0,0,0,11.11
TQ0748,0,0,0,14.29
TQ0749,0,0,0,33.33
TQ0750,0,0,0,50
TQ0751,0,0,0,25
TQ0752,0,0,0,20
TQ0753,0,0,0,50
TQ0754,0,0,0,100
TQ0755,0,0,0,100
TQ0756,0,0,0,50
TQ0757,0,0,0,50
TQ0758,0,0,0,100
TQ0759,0,0,0,100
TQ0760,0,0,0,100
TQ0761,0,0,0,50
TQ0762,0,0,0,100
TQ0763,0,0,0,100
TQ0764,0,0,0,100
TQ0765,0,0,0,50
TQ0766,0,0,0,50
TQ0767,0,0,0,50
TQ0768,0,0,0,33.33
TQ0769,0,0,0,50
TQ0770,0,0,0,50
TQ0771,0,0,0,100
TQ0772,0,0,0,100
TQ0773,0,0,0,100
TQ0774,0,0,0,100
TQ0775,0,0,0,100
TQ0776,0,0,0,100
TQ0777,0,0,0,100
TQ0778,0,0,0,100
TQ0779,0,0,0,100
TQ0780,0,0,0,50
TQ0781,0,0,0,100
TQ0782,0,0,0,100
TQ0783,0,0,0,100
TQ0784,0,0,0,100
TQ0785,0,0,0,50
TQ0786,0,0,0,50
TQ0787,0,0,0,50
TQ0788,0,0,0,50
TQ0789,0,0,0,50
TQ0790,0,0,0,50
TQ0791,0,0,0,50
TQ0792,0,0,0,50
TQ0793,0,0,0,33.33
TQ0794,0,0,0,50
TQ0795,0,0,0,50
TQ0796,0,0,0,100
TQ0797,0,0,0,100
TQ0798,0,0,0,100
TQ0799,0,0,0,50
TQ0801,0,0,0,19.7
TQ0802,0,0,0,100
TQ0803,0,0,0,33.33
TQ0804,0,0,0,16.67
TQ0805,0,0,0,50
TQ0806,0,0,0,33.33
TQ0807,0,0,0,50
TQ0808,0,0,0,33.33
TQ0809,0,0,0,33.33
TQ0810,0,0,0,33.33
TQ0811,0,0,0,50
TQ0812,0,0,0,14.29
TQ0813,0,0,0,20
TQ0814,0,0,0,16.67
TQ0815,0,0,0,20
TQ0816,0,0,0,11.11
TQ0817,0,0,0,16.67
TQ0818,0,0,0,33.33
TQ0819,0,0,0,33.33
TQ0820,0,0,0,50
TQ0821,0,0,0,16.67
TQ0822,0,0,0,9.09
TQ0823,0,0,0,16.67
TQ0824,0,0,0,33.33
TQ0825,0,0,0,16.67
TQ0826,0,0,0,16.67
TQ0827,0,0,0,16.67
TQ0828,0,0,0,20
TQ0829,0,0,0,20
TQ0830,0,0,0,16.67
TQ0831,0,0,0,14.29
TQ0832,0,0,0,100
TQ0833,0,0,0,50
TQ0834,0,0,0,33.33
TQ0835,0,0,0,25
TQ0836,0,0,0,20
TQ0837,0,0,0,16.67
TQ0838,0,0,0,50
TQ0839,0,0,0,20
TQ0840,0,0,0,12.5
TQ0841,0,0,0,16.67
TQ0842,0,0,0,25
TQ0843,0,0,0,50
TQ0844,0,0,0,50
TQ0845,0,0,0,25
TQ0846,0,0,0,16.67
TQ0847,0,0,0,12.5
TQ0848,0,0,0,14.29
TQ0849,0,0,0,33.33
TQ0850,0,0,0,33.33
TQ0851,0,0,0,33.33
TQ0852,0,0,0,25
TQ0853,0,0,0,50
TQ0854,0,0,0,100
TQ0855,0,0,0,100
TQ0856,0,0,0,100
TQ0857,0,0,0,33.33
TQ0858,0,0,0,100
TQ0859,0,0,0,100
TQ0860,0,0,0,100
TQ0861,0,0,0,25
TQ0862,0,0,0,33.33
TQ0863,0,0,0,50
TQ0864,0,0,0,100
TQ0865,0,0,0,50
TQ0866,0,0,0,50
TQ0867,0,0,0,50
TQ0868,0,0,0,50
TQ0869,0,0,0,100
TQ0870,0,0,0,100
TQ0871,0,0,0,100
TQ0872,0,0,0,100
TQ0873,0,0,0,100
TQ0874,0,0,0,100
TQ0875,0,0,0,100
TQ0876,0,0,0,100
TQ0877,0,0,0,100
TQ0878,0,0,0,100
TQ0879,0,0,0,100
TQ0880,0,0,0,50
TQ0881,0,0,0,100
TQ0882,0,0,0,100
TQ0883,0,0,0,100
TQ0884,0,0,0,100
TQ0885,0,0,0,100
TQ0886,0,0,0,100
TQ0887,0,0,0,33.33
TQ0888,0,0,0,33.33
TQ0889,0,0,0,50
TQ0890,0,0,0,50
TQ0891,0,0,0,33.33
TQ0892,0,0,0,25
TQ0893,0,0,0,33.33
TQ0894,0,0,0,100
TQ0895,0,0,0,100
TQ0896,0,0,0,100
TQ0897,0,0,0,100
TQ0898,0,0,0,100
TQ0899,0,0,0,50
TQ0901,0,0,0,12.28
TQ0902,0,0,0,50
TQ0903,0,0,0,11.11
TQ0904,0,0,0,10
TQ0905,0,0,0,20
TQ0906,0,0,0,20
TQ0907,0,0,0,25
TQ0908,0,0,0,100
TQ0909,0,0,0,33.33
TQ0910,0,0,0,50
TQ0911,0,0,0,25
TQ0912,0,0,0,14.29
TQ0913,0,0,0,33.33
TQ0914,0,0,0,25
TQ0915,0,0,0,25
TQ0916,0,0,0,8.33
TQ0917,0,0,0,25
TQ0918,0,0,0,16.67
TQ0919,0,0,0,16.67
TQ0920,0,0,0,16.67
TQ0921,0,0,0,14.29
TQ0922,0,0,0,7.69
TQ0923,0,0,0,14.29
TQ0924,0,0,0,16.67
TQ0925,0,0,0,16.67
TQ0926,0,0,0,14.29
TQ0927,0,0,0,33.33
TQ0928,0,0,0,50
TQ0929,0,0,0,100
TQ0930,0,0,0,100
TQ0931,0,0,0,100
TQ0932,0,0,0,100
TQ0933,0,0,0,20
TQ0934,0,0,0,16.67
TQ0935,0,0,0,50
TQ0936,0,0,0,12.5
TQ0937,0,0,0,8.33
TQ0938,0,0,0,33.33
TQ0939,0,0,0,25
TQ0940,0,0,0,16.67
TQ0941,0,0,0,11.11
TQ0942,0,0,0,25
TQ0943,0,0,0,50
TQ0944,0,0,0,100
TQ0945,0,0,0,20
TQ0946,0,0,0,20
TQ0947,0,0,0,14.29
TQ0948,0,0,0,14.29
TQ0949,0,0,0,50
TQ0950,0,0,0,100
TQ0951,0,0,0,50
TQ0952,0,0,0,25
TQ0953,0,0,0,25
TQ0954,0,0,0,100
TQ0955,0,0,0,100
TQ0956,0,0,0,100
TQ0957,0,0,0,33.33
TQ0958,0,0,0,25
TQ0959,0,0,0,50
TQ0960,0,0,0,100
TQ0961,0,0,0,50
TQ0962,0,0,0,50
TQ0963,0,0,0,100
TQ0964,0,0,0,100
TQ0965,0,0,0,50
TQ0966,0,0,0,33.33
TQ0967,0,0,0,50
TQ0968,0,0,0,100
TQ0969,0,0,0,100
TQ0970,0,0,0,100
TQ0971,0,0,0,100
TQ0972,0,0,0,100
TQ0973,0,0,0,100
TQ0974,0,0,0,100
TQ0975,0,0,0,100
TQ0976,0,0,0,100
TQ0977,0,0,0,100
TQ0978,0,0,0,100
TQ0979,0,0,0,100
TQ0980,0,0,0,50
TQ0981,0,0,0,100
TQ0982,0,0,0,100
TQ0983,0,0,0,100
TQ0984,0,0,0,100
TQ0985,0,0,0,100
TQ0986,0,0,0,50
TQ0987,0,0,0,50
TQ0988,0,0,0,50
TQ0989,0,0,0,50
TQ0990,0,0,0,50
TQ0991,0,0,0,50
TQ0992,0,0,0,50
TQ0993,0,0,0,33.33
TQ0994,0,0,0,100
TQ0995,0,0,0,100
TQ0996,0,0,0,100
TQ0997,0,0,0,100
TQ0998,0,0,0,100
TQ0999,0,0,0,50
TQ1001,0,0,0,22.72
TQ1002,0,0,0,100
TQ1003,0,0,0,16.67
TQ1004,0,0,0,25
TQ1005,0,0,0,25
TQ1006,0,0,0,33.33
TQ1007,0,0,0,25
TQ1008,0,0,0,25
TQ1009,0,0,0,16.67
TQ1010,0,0,0,50
TQ1011,0,0,0,25
TQ1012,0,0,0,7.14
TQ1013,0,0,0,16.67
TQ1014,0,0,0,16.67
TQ1015,0,0,0,11.11
TQ1016,0,0,0,12.5
TQ1017,0,0,0,16.67
TQ1018,0,0,0,10
TQ1019,0,0,0,16.67
TQ1020,0,0,0,8.33
TQ1021,0,0,0,7.69
TQ1022,0,0,0,3.7
TQ1023,0,0,0,10
TQ1024,0,0,0,10
TQ1025,0,0,0,7.69
TQ1026,0,0,0,33.33
TQ1027,0,0,0,50
TQ1028,0,0,0,50
TQ1029,0,0,0,50
TQ1030,0,0,0,50
TQ1031,0,0,0,50
TQ1032,0,0,0,50
TQ1033,0,0,0,11.11
TQ1034,0,0,0,20
TQ1035,0,0,0,16.67
TQ1036,0,0,0,9.09
TQ1037,0,0,0,5.56
TQ1038,0,0,0,14.29
TQ1039,0,0,0,14.29
TQ1040,0,0,0,10
TQ1041,0,0,0,5.88
TQ1042,0,0,0,14.29
TQ1043,0,0,0,25
TQ1044,0,0,0,50
TQ1045,0,0,0,50
TQ1046,0,0,0,11.11
TQ1047,0,0,0,9.09
TQ1048,0,0,0,7.14
TQ1049,0,0,0,50
TQ1050,0,0,0,50
TQ1051,0,0,0,25
TQ1052,0,0,0,12.5
TQ1053,0,0,0,10
TQ1054,0,0,0,50
TQ1055,0,0,0,50
TQ1056,0,0,0,50
TQ1057,0,0,0,25
TQ1058,0,0,0,20
TQ1059,0,0,0,20
TQ1060,0,0,0,25
TQ1061,0,0,0,25
TQ1062,0,0,0,50
TQ1063,0,0,0,25
TQ1064,0,0,0,25
TQ1065,0,0,0,20
TQ1066,0,0,0,25
TQ1067,0,0,0,33.33
TQ1068,0,0,0,50
TQ1069,0,0,0,50
TQ1070,0,0,0,50
TQ1071,0,0,0,50
TQ1072,0,0,0,50
TQ1073,0,0,0,50
TQ1074,0,0,0,50
TQ1075,0,0,0,50
TQ1076,0,0,0,50
TQ1077,0,0,0,50
TQ1078,0,0,0,50
TQ1079,0,0,0,50
TQ1080,0,0,0,25
TQ1081,0,0,0,50
TQ1082,0,0,0,50
TQ1083,0,0,0,50
TQ1084,0,0,0,50
TQ1085,0,0,0,33.33
TQ1086,0,0,0,25
TQ1087,0,0,0,33.33
TQ1088,0,0,0,25
TQ1089,0,0,0,16.67
TQ1090,0,0,0,33.33
TQ1091,0,0,0,50
TQ1092,0,0,0,50
TQ1093,0,0,0,20
TQ1094,0,0,0,25
TQ1095,0,0,0,50
TQ1096,0,0,0,50
TQ1097,0,0,0,50
TQ1098,0,0,0,50
TQ1099,0,0,0,25
TQ1101,0,0,0,28.58
TQ1102,0,0,0,50
TQ1103,0,0,0,14.29
TQ1104,0,0,0,50
TQ1105,0,0,0,33.33
TQ1106,0,0,0,50
TQ1107,0,0,0,33.33
TQ1108,0,0,0,33.33
TQ1109,0,0,0,33.33
TQ1110,0,0,0,25
TQ1111,0,0,0,25
TQ1112,0,0,0,14.29
TQ1113,0,0,0,25
TQ1114,0,0,0,50
TQ1115,0,0,0,16.67
TQ1116,0,0,0,16.67
TQ1117,0,0,0,33.33
TQ1118,0,0,0,100
TQ1119,0,0,0,20
TQ1120,0,0,0,16.67
TQ1121,0,0,0,14.29
TQ1122,0,0,0,9.09
TQ1123,0,0,0,16.67
TQ1124,0,0,0,16.67
TQ1125,0,0,0,16.67
TQ1126,0,0,0,100
TQ1127,0,0,0,100
TQ1128,0,0,0,100
TQ1129,0,0,0,100
TQ1130,0,0,0,100
TQ1131,0,0,0,100
TQ1132,0,0,0,50
TQ1133,0,0,0,50
TQ1134,0,0,0,33.33
TQ1135,0,0,0,16.67
TQ1136,0,0,0,10
TQ1137,0,0,0,12.5
TQ1138,0,0,0,12.5
TQ1139,0,0,0,33.33
TQ1140,0,0,0,33.33
TQ1141,0,0,0,7.69
TQ1142,0,0,0,33.33
TQ1143,0,0,0,25
TQ1144,0,0,0,25
TQ1145,0,0,0,100
TQ1146,0,0,0,25
TQ1147,0,0,0,25
TQ1148,0,0,0,12.5
TQ1149,0,0,0,50
TQ1150,0,0,0,100
TQ1151,0,0,0,100
TQ1152,0,0,0,100
TQ1153,0,0,0,25
TQ1154,0,0,0,50
TQ1155,0,0,0,100
TQ1156,0,0,0,100
TQ1157,0,0,0,100
TQ1158,0,0,0,33.33
TQ1159,0,0,0,25
TQ1160,0,0,0,50
TQ1161,0,0,0,50
TQ1162,0,0,0,50
TQ1163,0,0,0,50
TQ1164,0,0,0,100
TQ1165,0,0,0,50
TQ1166,0,0,0,100
TQ1167,0,0,0,100
TQ1168,0,0,0,100
TQ1169,0,0,0,100
TQ1170,0,0,0,100
TQ1171,0,0,0,100
TQ1172,0,0,0,100
TQ1173,0,0,0,100
TQ1174,0,0,0,100
TQ1175,0,0,0,100
TQ1176,0,0,0,100
TQ1177,0,0,0,100
TQ1178,0,0,0,100
TQ1179,0,0,0,100
TQ1180,0,0,0,50
TQ1181,0,0,0,100
TQ1182,0,0,0,100
TQ1183,0,0,0,100
TQ1184,0,0,0,100
TQ1185,0,0,0,100
TQ1186,0,0,0,50
TQ1187,0,0,0,33.33
TQ1188,0,0,0,50
TQ1189,0,0,0,33.33
TQ1190,0,0,0,50
TQ1191,0,0,0,50
TQ1192,0,0,0,50
TQ1193,0,0,0,33.33
TQ1194,0,0,0,25
TQ1195,0,0,0,50
TQ1196,0,0,0,100
TQ1197,0,0,0,100
TQ1198,0,0,0,100
TQ1199,0,0,0,50
TQ1201,0,0,0,18.11
TQ1202,0,0,0,50
TQ1203,0,0,0,20
TQ1204,0,0,0,33.33
TQ1205,0,0,0,25
TQ1206,0,0,0,50
TQ1207,0,0,0,33.33
TQ1208,0,0,0,50
TQ1209,0,0,0,50
TQ1210,0,0,0,16.67
TQ1211,0,0,0,25
TQ1212,0,0,0,14.29
TQ1213,0,0,0,33.33
TQ1214,0,0,0,50
TQ1215,0,0,0,33.33
TQ1216,0,0,0,20
TQ1217,0,0,0,20
TQ1218,0,0,0,25
TQ1219,0,0,0,25
TQ1220,0,0,0,100
TQ1221,0,0,0,100
TQ1222,0,0,0,20
TQ1223,0,0,0,12.5
TQ1224,0,0,0,20
TQ1225,0,0,0,33.33
TQ1226,0,0,0,100
TQ1227,0,0,0,100
TQ1228,0,0,0,100
TQ1229,0,0,0,100
TQ1230,0,0,0,50
TQ1231,0,0,0,33.33
TQ1232,0,0,0,25
TQ1233,0,0,0,50
TQ1234,0,0,0,33.33
TQ1235,0,0,0,20
TQ1236,0,0,0,11.11
TQ1237,0,0,0,12.5
TQ1238,0,0,0,16.67
TQ1239,0,0,0,25
TQ1240,0,0,0,33.33
TQ1241,0,0,0,7.69
TQ1242,0,0,0,16.67
TQ1243,0,0,0,25
TQ1244,0,0,0,50
TQ1245,0,0,0,50
TQ1246,0,0,0,50
TQ1247,0,0,0,33.33
TQ1248,0,0,0,14.29
TQ1249,0,0,0,20
TQ1250,0,0,0,50
TQ1251,0,0,0,100
TQ1252,0,0,0,100
TQ1253,0,0,0,33.33
TQ1254,0,0,0,25
TQ1255,0,0,0,100
TQ1256,0,0,0,100
TQ1257,0,0,0,100
TQ1258,0,0,0,50
TQ1259,0,0,0,25
TQ1260,0,0,0,20
TQ1261,0,0,0,50
TQ1262,0,0,0,50
TQ1263,0,0,0,50
TQ1264,0,0,0,100
TQ1265,0,0,0,50
TQ1266,0,0,0,100
TQ1267,0,0,0,100
TQ1268,0,0,0,100
TQ1269,0,0,0,100
TQ1270,0,0,0,100
TQ1271,0,0,0,100
TQ1272,0,0,0,100
TQ1273,0,0,0,100
TQ1274,0,0,0,100
TQ1275,0,0,0,100
TQ1276,0,0,0,100
TQ1277,0,0,0,100
TQ1278,0,0,0,100
TQ1279,0,0,0,100
TQ1280,0,0,0,50
TQ1281,0,0,0,100
TQ1282,0,0,0,100
TQ1283,0,0,0,100
TQ1284,0,0,0,100
TQ1285,0,0,0,100
TQ1286,0,0,0,50
TQ1287,0,0,0,50
TQ1288,0,0,0,50
TQ1289,0,0,0,33.33
TQ1290,0,0,0,50
TQ1291,0,0,0,50
TQ1292,0,0,0,50
TQ1293,0,0,0,50
TQ1294,0,0,0,50
TQ1295,0,0,0,33.33
TQ1296,0,0,0,50
TQ1297,0,0,0,100
TQ1298,0,0,0,100
TQ1299,0,0,0,50
TQ1301,0,0,0,6.55
TQ1302,0,0,0,33.33
TQ1303,0,0,0,25
TQ1304,0,0,0,25
TQ1305,0,0,0,33.33
TQ1306,0,0,0,50
TQ1307,0,0,0,33.33
TQ1308,0,0,0,50
TQ1309,0,0,0,50
TQ1310,0,0,0,33.33
TQ1311,0,0,0,50
TQ1312,0,0,0,12.5
TQ1313,0,0,0,33.33
TQ1314,0,0,0,33.33
TQ1315,0,0,0,33.33
TQ1316,0,0,0,20
TQ1317,0,0,0,25
TQ1318,0,0,0,25
TQ1319,0,0,0,33.33
TQ1320,0,0,0,50
TQ1321,0,0,0,20
TQ1322,0,0,0,7.69
TQ1323,0,0,0,10
TQ1324,0,0,0,20
TQ1325,0,0,0,100
TQ1326,0,0,0,50
TQ1327,0,0,0,50
TQ1328,0,0,0,100
TQ1329,0,0,0,25
TQ1330,0,0,0,33.33
TQ1331,0,0,0,50
TQ1332,0,0,0,25
TQ1333,0,0,0,50
TQ1334,0,0,0,50
TQ1335,0,0,0,25
TQ1336,0,0,0,11.11
TQ1337,0,0,0,12.5
TQ1338,0,0,0,33.33
TQ1339,0,0,0,25
TQ1340,0,0,0,33.33
TQ1341,0,0,0,10
TQ1342,0,0,0,20
TQ1343,0,0,0,33.33
TQ1344,0,0,0,50
TQ1345,0,0,0,50
TQ1346,0,0,0,33.33
TQ1347,0,0,0,50
TQ1348,0,0,0,25
TQ1349,0,0,0,20
TQ1350,0,0,0,50
TQ1351,0,0,0,100
TQ1352,0,0,0,100
TQ1353,0,0,0,100
TQ1354,0,0,0,25
TQ1355,0,0,0,33.33
TQ1356,0,0,0,100
TQ1357,0,0,0,100
TQ1358,0,0,0,50
TQ1359,0,0,0,33.33
TQ1360,0,0,0,25
TQ1361,0,0,0,33.33
TQ1362,0,0,0,50
TQ1363,0,0,0,50
TQ1364,0,0,0,50
TQ1365,0,0,0,33.33
TQ1366,0,0,0,50
TQ1367,0,0,0,100
TQ1368,0,0,0,100
TQ1369,0,0,0,100
TQ1370,0,0,0,100
TQ1371,0,0,0,100
TQ1372,0,0,0,100
TQ1373,0,0,0,100
TQ1374,0,0,0,100
TQ1375,0,0,0,100
TQ1376,0,0,0,100
TQ1377,0,0,0,100
TQ1378,0,0,0,100
TQ1379,0,0,0,100
TQ1380,0,0,0,50
TQ1381,0,0,0,100
TQ1382,0,0,0,100
TQ1383,0,0,0,100
TQ1384,0,0,0,100
TQ1385,0,0,0,100
TQ1386,0,0,0,100
TQ1387,0,0,0,50
TQ1388,0,0,0,50
TQ1389,0,0,0,50
TQ1390,0,0,0,50
TQ1391,0,0,0,100
TQ1392,0,0,0,50
TQ1393,0,0,0,100
TQ1394,0,0,0,100
TQ1395,0,0,0,33.33
TQ1396,0,0,0,25
TQ1397,0,0,0,50
TQ1398,0,0,0,100
TQ1399,0,0,0,33.33
TQ1401,0,0,0,0.08
TQ1402,0,0,0,25.98
TQ1403,0,0,0,33.33
TQ1404,0,0,0,33.33
TQ1405,0,0,0,50
TQ1406,0,0,0,50
TQ1407,0,0,0,33.33
TQ1408,0,0,0,33.33
TQ1409,0,0,0,50
TQ1410,0,0,0,33.33
TQ1411,0,0,0,16.67
TQ1412,0,0,0,14.29
TQ1413,0,0,0,25
TQ1414,0,0,0,50
TQ1415,0,0,0,25
TQ1416,0,0,0,10
TQ1417,0,0,0,25
TQ1418,0,0,0,25
TQ1419,0,0,0,33.33
TQ1420,0,0,0,25
TQ1421,0,0,0,20
TQ1422,0,0,0,8.33
TQ1423,0,0,0,14.29
TQ1424,0,0,0,16.67
TQ1425,0,0,0,20
TQ1426,0,0,0,50
TQ1427,0,0,0,33.33
TQ1428,0,0,0,33.33
TQ1429,0,0,0,16.67
TQ1430,0,0,0,33.33
TQ1431,0,0,0,100
TQ1432,0,0,0,50
TQ1433,0,0,0,33.33
