"","tile_name","percent","Depth"
"28664","SW9863",0,"Intermediate"
"28665","SW9864",0,"Intermediate"
"28666","SW9866",0,"Intermediate"
"28667","SW9867",0,"Intermediate"
"28668","SW9868",0,"Intermediate"
"28669","SW9869",0,"Intermediate"
"28670","SW9870",0,"Intermediate"
"28671","SW9871",0,"Intermediate"
"28672","SW9872",0,"Intermediate"
"28673","SW9873",0,"Intermediate"
"28674","SW9874",0,"Intermediate"
"28675","SW9875",0,"Intermediate"
"28676","SW9876",0,"Intermediate"
"28677","SW9878",0,"Intermediate"
"28678","SW9881",0,"Intermediate"
"28679","SW9939",0,"Intermediate"
"28680","SW9940",0,"Intermediate"
"28681","SW9941",0,"Intermediate"
"28682","SW9942",0,"Intermediate"
"28683","SW9943",0,"Intermediate"
"28684","SW9944",0,"Intermediate"
"28685","SW9945",0,"Intermediate"
"28686","SW9946",0,"Intermediate"
"28687","SW9947",0,"Intermediate"
"28688","SW9948",0,"Intermediate"
"28689","SW9949",0,"Intermediate"
"28690","SW9950",0,"Intermediate"
"28691","SW9953",0,"Intermediate"
"28692","SW9957",0,"Intermediate"
"28693","SW9958",0,"Intermediate"
"28694","SW9959",0,"Intermediate"
"28695","SW9960",0,"Intermediate"
"28696","SW9961",0,"Intermediate"
"28697","SW9962",0,"Intermediate"
"28698","SW9963",0,"Intermediate"
"28699","SW9964",0,"Intermediate"
"28700","SW9966",0,"Intermediate"
"28701","SW9968",0,"Intermediate"
"28702","SW9970",0,"Intermediate"
"28703","SW9972",0,"Intermediate"
"28704","SW9973",0,"Intermediate"
"28705","SW9974",0,"Intermediate"
"28706","SW9975",0,"Intermediate"
"28707","SW9976",0,"Intermediate"
"28708","SW9979",0,"Intermediate"
"28709","SX0039",0,"Intermediate"
"28710","SX0041",0,"Intermediate"
"28711","SX0042",0,"Intermediate"
"28712","SX0043",0,"Intermediate"
"28713","SX0044",0,"Intermediate"
"28714","SX0046",0,"Intermediate"
"28715","SX0050",0,"Intermediate"
"28716","SX0051",0,"Intermediate"
"28717","SX0052",0,"Intermediate"
"28718","SX0053",0,"Intermediate"
"28719","SX0055",0,"Intermediate"
"28720","SX0058",0,"Intermediate"
"28721","SX0059",0,"Intermediate"
"28722","SX0060",0,"Intermediate"
"28723","SX0061",0,"Intermediate"
"28724","SX0062",0,"Intermediate"
"28725","SX0063",0,"Intermediate"
"28726","SX0064",0,"Intermediate"
"28727","SX0065",0,"Intermediate"
"28728","SX0069",0,"Intermediate"
"28729","SX0070",0,"Intermediate"
"28730","SX0071",0,"Intermediate"
"28731","SX0072",0,"Intermediate"
"28732","SX0073",0,"Intermediate"
"28733","SX0074",0,"Intermediate"
"28734","SX0075",0,"Intermediate"
"28735","SX0078",0,"Intermediate"
"28736","SX0079",0,"Intermediate"
"28737","SX0081",0,"Intermediate"
"28738","SX0141",0,"Intermediate"
"28739","SX0142",3,"Intermediate"
"28740","SX0143",0,"Intermediate"
"28741","SX0144",0,"Intermediate"
"28742","SX0145",0,"Intermediate"
"28743","SX0146",0,"Intermediate"
"28744","SX0147",0,"Intermediate"
"28745","SX0149",0,"Intermediate"
"28746","SX0152",0,"Intermediate"
"28747","SX0153",0,"Intermediate"
"28748","SX0154",0,"Intermediate"
"28749","SX0155",0,"Intermediate"
"28750","SX0157",0,"Intermediate"
"28751","SX0158",0,"Intermediate"
"28752","SX0160",0,"Intermediate"
"28753","SX0161",0,"Intermediate"
"28754","SX0162",0,"Intermediate"
"28755","SX0164",0,"Intermediate"
"28756","SX0165",0,"Intermediate"
"28757","SX0167",0,"Intermediate"
"28758","SX0168",0,"Intermediate"
"28759","SX0169",0,"Intermediate"
"28760","SX0170",0,"Intermediate"
"28761","SX0171",0,"Intermediate"
"28762","SX0172",0,"Intermediate"
"28763","SX0173",0,"Intermediate"
"28764","SX0174",0,"Intermediate"
"28765","SX0175",0,"Intermediate"
"28766","SX0176",0.33,"Intermediate"
"28767","SX0177",0,"Intermediate"
"28768","SX0178",0,"Intermediate"
"28769","SX0179",0.5,"Intermediate"
"28770","SX0180",0,"Intermediate"
"28771","SX0181",0,"Intermediate"
"28772","SX0242",0,"Intermediate"
"28773","SX0243",0,"Intermediate"
"28774","SX0245",0,"Intermediate"
"28775","SX0247",0,"Intermediate"
"28776","SX0249",0,"Intermediate"
"28777","SX0250",0,"Intermediate"
"28778","SX0251",0,"Intermediate"
"28779","SX0252",0,"Intermediate"
"28780","SX0255",0,"Intermediate"
"28781","SX0258",0,"Intermediate"
"28782","SX0260",0,"Intermediate"
"28783","SX0261",0,"Intermediate"
"28784","SX0262",0,"Intermediate"
"28785","SX0263",0,"Intermediate"
"28786","SX0264",0,"Intermediate"
"28787","SX0265",0,"Intermediate"
"28788","SX0266",0,"Intermediate"
"28789","SX0271",0,"Intermediate"
"28790","SX0272",0,"Intermediate"
"28791","SX0273",0,"Intermediate"
"28792","SX0274",0,"Intermediate"
"28793","SX0275",0,"Intermediate"
"28794","SX0276",0,"Intermediate"
"28795","SX0278",0,"Intermediate"
"28796","SX0280",0,"Intermediate"
"28797","SX0281",0,"Intermediate"
"28798","SX0282",0,"Intermediate"
"28799","SX0349",0,"Intermediate"
"28800","SX0350",0,"Intermediate"
"28801","SX0351",0,"Intermediate"
"28802","SX0352",0,"Intermediate"
"28803","SX0353",0,"Intermediate"
"28804","SX0354",0,"Intermediate"
"28805","SX0356",0,"Intermediate"
"28806","SX0357",0,"Intermediate"
"28807","SX0360",0,"Intermediate"
"28808","SX0365",0,"Intermediate"
"28809","SX0366",0,"Intermediate"
"28810","SX0367",0,"Intermediate"
"28811","SX0368",0,"Intermediate"
"28812","SX0371",0,"Intermediate"
"28813","SX0372",0,"Intermediate"
"28814","SX0373",0,"Intermediate"
"28815","SX0375",0,"Intermediate"
"28816","SX0376",0,"Intermediate"
"28817","SX0378",0,"Intermediate"
"28818","SX0379",0,"Intermediate"
"28819","SX0382",0,"Intermediate"
"28820","SX0383",0,"Intermediate"
"28821","SX0451",0,"Intermediate"
"28822","SX0452",0,"Intermediate"
"28823","SX0453",0,"Intermediate"
"28824","SX0454",0,"Intermediate"
"28825","SX0455",0,"Intermediate"
"28826","SX0456",0,"Intermediate"
"28827","SX0457",0,"Intermediate"
"28828","SX0458",0,"Intermediate"
"28829","SX0459",0,"Intermediate"
"28830","SX0460",0,"Intermediate"
"28831","SX0461",0,"Intermediate"
"28832","SX0462",0,"Intermediate"
"28833","SX0463",0,"Intermediate"
"28834","SX0467",1,"Intermediate"
"28835","SX0468",1,"Intermediate"
"28836","SX0474",0,"Intermediate"
"28837","SX0475",0,"Intermediate"
"28838","SX0477",0,"Intermediate"
"28839","SX0478",0,"Intermediate"
"28840","SX0479",0,"Intermediate"
"28841","SX0480",0,"Intermediate"
"28842","SX0481",0,"Intermediate"
"28843","SX0483",0,"Intermediate"
"28844","SX0484",0,"Intermediate"
"28845","SX0485",0,"Intermediate"
"28846","SX0486",0,"Intermediate"
"28847","SX0487",0,"Intermediate"
"28848","SX0488",0,"Intermediate"
"28849","SX0551",0,"Intermediate"
"28850","SX0554",0,"Intermediate"
"28851","SX0555",0,"Intermediate"
"28852","SX0556",0,"Intermediate"
"28853","SX0557",0,"Intermediate"
"28854","SX0558",0,"Intermediate"
"28855","SX0560",0,"Intermediate"
"28856","SX0561",0,"Intermediate"
"28857","SX0562",0,"Intermediate"
"28858","SX0563",0,"Intermediate"
"28859","SX0569",0,"Intermediate"
"28860","SX0574",0,"Intermediate"
"28861","SX0576",0,"Intermediate"
"28862","SX0577",0,"Intermediate"
"28863","SX0578",0,"Intermediate"
"28864","SX0580",0,"Intermediate"
"28865","SX0581",0,"Intermediate"
"28866","SX0582",0,"Intermediate"
"28867","SX0583",0,"Intermediate"
"28868","SX0584",0,"Intermediate"
"28869","SX0585",0,"Intermediate"
"28870","SX0588",0,"Intermediate"
"28871","SX0589",0,"Intermediate"
"28872","SX0654",0,"Intermediate"
"28873","SX0655",0,"Intermediate"
"28874","SX0656",0,"Intermediate"
"28875","SX0657",0,"Intermediate"
"28876","SX0658",0,"Intermediate"
"28877","SX0660",0,"Intermediate"
"28878","SX0661",0,"Intermediate"
"28879","SX0663",0,"Intermediate"
"28880","SX0664",0,"Intermediate"
"28881","SX0665",0,"Intermediate"
"28882","SX0666",0,"Intermediate"
"28883","SX0667",0,"Intermediate"
"28884","SX0668",0,"Intermediate"
"28885","SX0670",0,"Intermediate"
"28886","SX0678",0,"Intermediate"
"28887","SX0679",0,"Intermediate"
"28888","SX0680",0,"Intermediate"
"28889","SX0681",0,"Intermediate"
"28890","SX0682",0,"Intermediate"
"28891","SX0683",0,"Intermediate"
"28892","SX0684",0,"Intermediate"
"28893","SX0689",0,"Intermediate"
"28894","SX0756",0,"Intermediate"
"28895","SX0757",0,"Intermediate"
"28896","SX0758",0,"Intermediate"
"28897","SX0759",0,"Intermediate"
"28898","SX0760",0,"Intermediate"
"28899","SX0761",0,"Intermediate"
"28900","SX0763",0,"Intermediate"
"28901","SX0765",0,"Intermediate"
"28902","SX0766",0,"Intermediate"
"28903","SX0768",0,"Intermediate"
"28904","SX0769",0,"Intermediate"
"28905","SX0779",0,"Intermediate"
"28906","SX0782",0,"Intermediate"
"28907","SX0783",0,"Intermediate"
"28908","SX0789",0,"Intermediate"
"28909","SX0790",0,"Intermediate"
"28910","SX0853",0,"Intermediate"
"28911","SX0856",0,"Intermediate"
"28912","SX0858",0,"Intermediate"
"28913","SX0860",0,"Intermediate"
"28914","SX0861",0,"Intermediate"
"28915","SX0862",0,"Intermediate"
"28916","SX0863",0,"Intermediate"
"28917","SX0866",0,"Intermediate"
"28918","SX0867",0,"Intermediate"
"28919","SX0868",0,"Intermediate"
"28920","SX0870",0,"Intermediate"
"28921","SX0879",0,"Intermediate"
"28922","SX0883",0,"Intermediate"
"28923","SX0884",0,"Intermediate"
"28924","SX0889",0,"Intermediate"
"28925","SX0949",0,"Intermediate"
"28926","SX0950",0,"Intermediate"
"28927","SX0951",0,"Intermediate"
"28928","SX0952",0,"Intermediate"
"28929","SX0956",0,"Intermediate"
"28930","SX0958",0,"Intermediate"
"28931","SX0959",0,"Intermediate"
"28932","SX0963",0,"Intermediate"
"28933","SX0966",0,"Intermediate"
"28934","SX0968",0,"Intermediate"
"28935","SX0969",0,"Intermediate"
"28936","SX0970",0,"Intermediate"
"28937","SX0972",0,"Intermediate"
"28938","SX0973",0,"Intermediate"
"28939","SX0974",0,"Intermediate"
"28940","SX0976",0,"Intermediate"
"28941","SX0977",0,"Intermediate"
"28942","SX0978",0,"Intermediate"
"28943","SX0980",0,"Intermediate"
"28944","SX0981",0,"Intermediate"
"28945","SX0982",0,"Intermediate"
"28946","SX0983",0,"Intermediate"
"28947","SX0984",0,"Intermediate"
"28948","SX0985",0,"Intermediate"
"28949","SX0990",0,"Intermediate"
"28950","SX0991",0,"Intermediate"
"28951","SX1049",0,"Intermediate"
"28952","SX1050",0,"Intermediate"
"28953","SX1051",0,"Intermediate"
"28954","SX1052",0,"Intermediate"
"28955","SX1053",0,"Intermediate"
"28956","SX1054",0,"Intermediate"
"28957","SX1055",0,"Intermediate"
"28958","SX1056",0,"Intermediate"
"28959","SX1057",0,"Intermediate"
"28960","SX1061",0.67,"Intermediate"
"28961","SX1066",0,"Intermediate"
"28962","SX1069",0,"Intermediate"
"28963","SX1070",0,"Intermediate"
"28964","SX1071",0,"Intermediate"
"28965","SX1072",0,"Intermediate"
"28966","SX1073",0,"Intermediate"
"28967","SX1074",0,"Intermediate"
"28968","SX1076",0,"Intermediate"
"28969","SX1077",0,"Intermediate"
"28970","SX1080",0,"Intermediate"
"28971","SX1081",0,"Intermediate"
"28972","SX1082",0,"Intermediate"
"28973","SX1083",0,"Intermediate"
"28974","SX1085",0,"Intermediate"
"28975","SX1087",0,"Intermediate"
"28976","SX1090",0,"Intermediate"
"28977","SX1091",0,"Intermediate"
"28978","SX1092",0,"Intermediate"
"28979","SX1150",0,"Intermediate"
"28980","SX1151",0,"Intermediate"
"28981","SX1153",0,"Intermediate"
"28982","SX1154",0,"Intermediate"
"28983","SX1155",0,"Intermediate"
"28984","SX1156",0,"Intermediate"
"28985","SX1157",0,"Intermediate"
"28986","SX1167",0,"Intermediate"
"28987","SX1170",0,"Intermediate"
"28988","SX1171",0,"Intermediate"
"28989","SX1182",0,"Intermediate"
"28990","SX1190",0,"Intermediate"
"28991","SX1193",0,"Intermediate"
"28992","SX1250",0,"Intermediate"
"28993","SX1251",0,"Intermediate"
"28994","SX1252",0,"Intermediate"
"28995","SX1254",0,"Intermediate"
"28996","SX1255",0,"Intermediate"
"28997","SX1256",0,"Intermediate"
"28998","SX1257",0,"Intermediate"
"28999","SX1258",0,"Intermediate"
"29000","SX1259",0,"Intermediate"
"29001","SX1260",0,"Intermediate"
"29002","SX1262",0,"Intermediate"
"29003","SX1265",0,"Intermediate"
"29004","SX1266",0,"Intermediate"
"29005","SX1267",0,"Intermediate"
"29006","SX1270",0,"Intermediate"
"29007","SX1271",0,"Intermediate"
"29008","SX1273",0,"Intermediate"
"29009","SX1279",0,"Intermediate"
"29010","SX1280",0,"Intermediate"
"29011","SX1284",0,"Intermediate"
"29012","SX1286",0,"Intermediate"
"29013","SX1289",0,"Intermediate"
"29014","SX1290",0,"Intermediate"
"29015","SX1291",0,"Intermediate"
"29016","SX1293",0,"Intermediate"
"29017","SX1294",0,"Intermediate"
"29018","SX1350",0,"Intermediate"
"29019","SX1351",0,"Intermediate"
"29020","SX1352",0,"Intermediate"
"29021","SX1353",0,"Intermediate"
"29022","SX1354",0,"Intermediate"
"29023","SX1355",0,"Intermediate"
"29024","SX1356",0,"Intermediate"
"29025","SX1357",0,"Intermediate"
"29026","SX1358",0,"Intermediate"
"29027","SX1360",0,"Intermediate"
"29028","SX1361",0,"Intermediate"
"29029","SX1362",0,"Intermediate"
"29030","SX1365",0,"Intermediate"
"29031","SX1367",0,"Intermediate"
"29032","SX1370",0,"Intermediate"
"29033","SX1372",0,"Intermediate"
"29034","SX1380",0,"Intermediate"
"29035","SX1381",0,"Intermediate"
"29036","SX1382",0,"Intermediate"
"29037","SX1386",0,"Intermediate"
"29038","SX1389",0,"Intermediate"
"29039","SX1390",0,"Intermediate"
"29040","SX1391",0,"Intermediate"
"29041","SX1393",0,"Intermediate"
"29042","SX1394",0,"Intermediate"
"29043","SX1395",0,"Intermediate"
"29044","SX1396",0,"Intermediate"
"29045","SX1450",0,"Intermediate"
"29046","SX1451",0,"Intermediate"
"29047","SX1453",0,"Intermediate"
"29048","SX1454",0,"Intermediate"
"29049","SX1456",0,"Intermediate"
"29050","SX1457",0,"Intermediate"
"29051","SX1458",0,"Intermediate"
"29052","SX1460",0,"Intermediate"
"29053","SX1462",0,"Intermediate"
"29054","SX1463",0,"Intermediate"
"29055","SX1465",0,"Intermediate"
"29056","SX1467",0,"Intermediate"
"29057","SX1477",1,"Intermediate"
"29058","SX1478",0,"Intermediate"
"29059","SX1480",0,"Intermediate"
"29060","SX1481",0,"Intermediate"
"29061","SX1482",0,"Intermediate"
"29062","SX1483",0,"Intermediate"
"29063","SX1486",0,"Intermediate"
"29064","SX1488",0,"Intermediate"
"29065","SX1491",0,"Intermediate"
"29066","SX1492",0,"Intermediate"
"29067","SX1493",0,"Intermediate"
"29068","SX1495",0,"Intermediate"
"29069","SX1496",0,"Intermediate"
"29070","SX1497",0,"Intermediate"
"29071","SX1550",0,"Intermediate"
"29072","SX1551",0,"Intermediate"
"29073","SX1552",0,"Intermediate"
"29074","SX1554",0,"Intermediate"
"29075","SX1555",0,"Intermediate"
"29076","SX1556",0,"Intermediate"
"29077","SX1557",0,"Intermediate"
"29078","SX1559",0,"Intermediate"
"29079","SX1562",0,"Intermediate"
"29080","SX1563",0,"Intermediate"
"29081","SX1568",0,"Intermediate"
"29082","SX1570",0,"Intermediate"
"29083","SX1573",0,"Intermediate"
"29084","SX1576",0,"Intermediate"
"29085","SX1577",0,"Intermediate"
"29086","SX1578",0,"Intermediate"
"29087","SX1579",0,"Intermediate"
"29088","SX1580",0,"Intermediate"
"29089","SX1582",0,"Intermediate"
"29090","SX1587",0,"Intermediate"
"29091","SX1591",0,"Intermediate"
"29092","SX1592",0,"Intermediate"
"29093","SX1594",0,"Intermediate"
"29094","SX1596",0,"Intermediate"
"29095","SX1597",0,"Intermediate"
"29096","SX1598",0,"Intermediate"
"29097","SX1651",0,"Intermediate"
"29098","SX1652",0,"Intermediate"
"29099","SX1654",0,"Intermediate"
"29100","SX1655",0,"Intermediate"
"29101","SX1656",0,"Intermediate"
"29102","SX1657",0,"Intermediate"
"29103","SX1658",0,"Intermediate"
"29104","SX1659",0,"Intermediate"
"29105","SX1661",0,"Intermediate"
"29106","SX1662",0,"Intermediate"
"29107","SX1663",0,"Intermediate"
"29108","SX1668",0,"Intermediate"
"29109","SX1669",0,"Intermediate"
"29110","SX1672",0,"Intermediate"
"29111","SX1673",0,"Intermediate"
"29112","SX1677",0,"Intermediate"
"29113","SX1679",0,"Intermediate"
"29114","SX1680",0,"Intermediate"
"29115","SX1682",0,"Intermediate"
"29116","SX1683",0,"Intermediate"
"29117","SX1687",0,"Intermediate"
"29118","SX1688",0,"Intermediate"
"29119","SX1690",0,"Intermediate"
"29120","SX1691",0,"Intermediate"
"29121","SX1693",0,"Intermediate"
"29122","SX1694",0,"Intermediate"
"29123","SX1695",0,"Intermediate"
"29124","SX1696",0,"Intermediate"
"29125","SX1698",0,"Intermediate"
"29126","SX1699",0,"Intermediate"
"29127","SX1750",0,"Intermediate"
"29128","SX1753",0,"Intermediate"
"29129","SX1754",0,"Intermediate"
"29130","SX1756",0,"Intermediate"
"29131","SX1757",0,"Intermediate"
"29132","SX1760",0,"Intermediate"
"29133","SX1761",0,"Intermediate"
"29134","SX1762",0,"Intermediate"
"29135","SX1763",0,"Intermediate"
"29136","SX1768",0,"Intermediate"
"29137","SX1770",0,"Intermediate"
"29138","SX1771",0,"Intermediate"
"29139","SX1773",0,"Intermediate"
"29140","SX1780",0,"Intermediate"
"29141","SX1781",0,"Intermediate"
"29142","SX1782",0,"Intermediate"
"29143","SX1783",0,"Intermediate"
"29144","SX1788",0,"Intermediate"
"29145","SX1789",0,"Intermediate"
"29146","SX1790",0,"Intermediate"
"29147","SX1793",0,"Intermediate"
"29148","SX1795",0,"Intermediate"
"29149","SX1796",0,"Intermediate"
"29150","SX1797",0,"Intermediate"
"29151","SX1798",0,"Intermediate"
"29152","SX1854",0,"Intermediate"
"29153","SX1855",0,"Intermediate"
"29154","SX1857",0,"Intermediate"
"29155","SX1860",0,"Intermediate"
"29156","SX1863",0,"Intermediate"
"29157","SX1868",1,"Intermediate"
"29158","SX1869",0,"Intermediate"
"29159","SX1873",0,"Intermediate"
"29160","SX1876",0,"Intermediate"
"29161","SX1878",0,"Intermediate"
"29162","SX1880",0,"Intermediate"
"29163","SX1882",0,"Intermediate"
"29164","SX1887",0,"Intermediate"
"29165","SX1888",0,"Intermediate"
"29166","SX1892",0,"Intermediate"
"29167","SX1893",0,"Intermediate"
"29168","SX1895",0,"Intermediate"
"29169","SX1896",0,"Intermediate"
"29170","SX1899",0,"Intermediate"
"29171","SX1950",0,"Intermediate"
"29172","SX1951",0,"Intermediate"
"29173","SX1954",0,"Intermediate"
"29174","SX1955",0,"Intermediate"
"29175","SX1956",0,"Intermediate"
"29176","SX1957",0,"Intermediate"
"29177","SX1958",0,"Intermediate"
"29178","SX1960",0,"Intermediate"
"29179","SX1961",1,"Intermediate"
"29180","SX1962",0,"Intermediate"
"29181","SX1963",0,"Intermediate"
"29182","SX1968",0,"Intermediate"
"29183","SX1969",0,"Intermediate"
"29184","SX1971",0,"Intermediate"
"29185","SX1973",0,"Intermediate"
"29186","SX1975",0,"Intermediate"
"29187","SX1978",0,"Intermediate"
"29188","SX1980",0,"Intermediate"
"29189","SX1983",0,"Intermediate"
"29190","SX1986",0,"Intermediate"
"29191","SX1988",0,"Intermediate"
"29192","SX1989",0,"Intermediate"
"29193","SX1990",0,"Intermediate"
"29194","SX1995",0,"Intermediate"
"29195","SX1996",0,"Intermediate"
"29196","SX1999",0,"Intermediate"
"29197","SX2050",0,"Intermediate"
"29198","SX2051",0,"Intermediate"
"29199","SX2052",0,"Intermediate"
"29200","SX2055",0,"Intermediate"
"29201","SX2056",0,"Intermediate"
"29202","SX2057",0,"Intermediate"
"29203","SX2058",0,"Intermediate"
"29204","SX2059",0,"Intermediate"
"29205","SX2061",0,"Intermediate"
"29206","SX2062",0,"Intermediate"
"29207","SX2063",0,"Intermediate"
"29208","SX2065",0,"Intermediate"
"29209","SX2066",0,"Intermediate"
"29210","SX2079",0,"Intermediate"
"29211","SX2083",0,"Intermediate"
"29212","SX2084",0,"Intermediate"
"29213","SX2087",0,"Intermediate"
