"","tile_name","Canal","River_length"
"1120","HY3315",0,599
"1121","HY3317",0,2600
"1122","HY3318",0,629
"1123","HY3319",0,1257
"1124","HY3321",0,504
"1125","HY3322",0,696
"1126","HY3327",0,893
"1127","HY3328",0,317
"1128","HY3404",0,800
"1129","HY3405",0,991
"1130","HY3406",0,1428
"1131","HY3408",0,1880
"1132","HY3409",0,264
"1133","HY3410",0,740
"1134","HY3411",0,1793
"1135","HY3412",0,2190
"1136","HY3413",0,632
"1137","HY3414",0,748
"1138","HY3415",0,1549
"1139","HY3416",0,60
"1140","HY3417",0,439
"1141","HY3418",0,662
"1142","HY3419",0,600
"1143","HY3428",0,266
"1144","HY3504",0,887
"1145","HY3505",0,2291
"1146","HY3506",0,584
"1147","HY3508",0,1663
"1148","HY3509",0,2248
"1149","HY3510",0,909
"1150","HY3511",0,1050
"1151","HY3512",0,123
"1152","HY3514",0,1187
"1153","HY3522",0,475
"1154","HY3524",0,339
"1155","HY3525",0,500
"1156","HY3526",0,1934
"1157","HY3527",0,778
"1158","HY3605",0,484
"1159","HY3606",0,870
"1160","HY3607",0,479
"1161","HY3608",0,961
"1162","HY3609",0,1076
"1163","HY3611",0,134
"1164","HY3614",0,198
"1165","HY3615",0,616
"1166","HY3616",0,347
"1167","HY3617",0,609
"1168","HY3618",0,907
"1169","HY3619",0,183
"1170","HY3620",0,592
"1171","HY3622",0,1258
"1172","HY3625",0,2179
"1173","HY3626",0,1387
"1174","HY3630",0,272
"1175","HY3631",0,1197
"1176","HY3632",0,341
"1177","HY3706",0,1818
"1178","HY3707",0,1157
"1179","HY3708",0,0
"1180","HY3711",0,988
"1181","HY3716",0,1464
"1182","HY3717",0,1940
"1183","HY3718",0,1805
"1184","HY3719",0,1467
"1185","HY3720",0,939
"1186","HY3722",0,728
"1187","HY3723",0,588
"1188","HY3725",0,1881
"1189","HY3726",0,939
"1190","HY3731",0,18
"1191","HY3732",0,1122
"1192","HY3806",0,921
"1193","HY3807",0,994
"1194","HY3808",0,1214
"1195","HY3809",0,5
"1196","HY3810",0,296
"1197","HY3811",0,1993
"1198","HY3812",0,986
"1199","HY3816",0,1986
"1200","HY3817",0,1649
"1201","HY3818",0,2391
"1202","HY3819",0,1306
"1203","HY3820",0,805
"1204","HY3821",0,978
"1205","HY3822",0,18
"1206","HY3823",0,1357
"1207","HY3824",0,558
"1208","HY3825",0,552
"1209","HY3832",0,36
"1210","HY3833",0,1370
"1211","HY3907",0,417
"1212","HY3908",0,1518
"1213","HY3909",0,480
"1214","HY3911",0,1964
"1215","HY3912",0,1616
"1216","HY3916",0,205
"1217","HY3917",0,171
"1218","HY3918",0,1607
"1219","HY3919",0,1576
"1220","HY3920",0,413
"1221","HY3921",0,365
"1222","HY3923",0,89
"1223","HY3924",0,155
"1224","HY3932",0,817
"1225","HY3933",0,1636
"1226","HY4007",0,542
"1227","HY4009",0,946
"1228","HY4010",0,625
"1229","HY4012",0,501
"1230","HY4013",0,1032
"1231","HY4014",0,46
"1232","HY4018",0,539
"1233","HY4029",0,311
"1234","HY4030",0,580
"1235","HY4033",0,184
"1236","HY4106",0,531
"1237","HY4107",0,538
"1238","HY4108",0,917
"1239","HY4109",0,1854
"1240","HY4110",0,352
"1241","HY4111",0,783
"1242","HY4112",0,1462
"1243","HY4113",0,1085
"1244","HY4118",0,411
"1245","HY4119",0,562
"1246","HY4120",0,306
"1247","HY4130",0,1480
"1248","HY4208",0,1039
"1249","HY4209",0,1052
"1250","HY4211",0,973
"1251","HY4212",0,529
"1252","HY4218",0,40
"1253","HY4219",0,347
"1254","HY4220",0,416
"1255","HY4230",0,1278
"1256","HY4231",0,153
"1257","HY4243",0,1125
"1258","HY4244",0,211
"1259","HY4245",0,106
"1260","HY4247",0,438
"1261","HY4248",0,96
"1262","HY4308",0,713
"1263","HY4309",0,637
"1264","HY4312",0,913
"1265","HY4313",0,3
"1266","HY4330",0,1747
"1267","HY4331",0,1470
"1268","HY4332",0,667
"1269","HY4343",0,456
"1270","HY4344",0,177
"1271","HY4345",0,1518
"1272","HY4346",0,66
"1273","HY4347",0,1273
"1274","HY4348",0,123
"1275","HY4408",0,191
"1276","HY4409",0,1561
"1277","HY4431",0,1119
"1278","HY4444",0,222
"1279","HY4445",0,1122
"1280","HY4504",0,676
"1281","HY4505",0,1125
"1282","HY4506",0,75
"1283","HY4507",0,647
"1284","HY4508",0,1029
"1285","HY4544",0,1224
"1286","HY4545",0,347
"1287","HY4601",0,203
"1288","HY4602",0,622
"1289","HY4605",0,412
"1290","HY4608",0,1104
"1291","HY4613",0,311
"1292","HY4644",0,210
"1293","HY4645",0,508
"1294","HY4701",0,555
"1295","HY4702",0,588
"1296","HY4703",0,406
"1297","HY4704",0,1134
"1298","HY4705",0,921
"1299","HY4707",0,1593
"1300","HY4708",0,1759
"1301","HY4745",0,1072
"1302","HY4746",0,181
"1303","HY4801",0,1
"1304","HY4802",0,1619
"1305","HY4803",0,1205
"1306","HY4804",0,102
"1307","HY4806",0,213
"1308","HY4807",0,311
"1309","HY4808",0,1257
"1310","HY4901",0,185
"1311","HY4902",0,1107
"1312","HY4904",0,77
"1313","HY4905",0,1450
"1314","HY4906",0,1057
"1315","HY4907",0,377
"1316","HY4918",0,562
"1317","HY4919",0,631
"1318","HY4944",0,973
"1319","HY5002",0,56
"1320","HY5003",0,52
"1321","HY5004",0,1171
"1322","HY5005",0,1309
"1323","HY5007",0,2201
"1324","HY5008",0,286
"1325","HY5009",0,887
"1326","HY5104",0,2510
"1327","HY5105",0,992
"1328","HY5107",0,2006
"1329","HY5108",0,783
"1330","HY5109",0,64
"1331","HY5202",0,1042
"1332","HY5203",0,1147
"1333","HY5204",0,986
"1334","HY5302",0,1002
"1335","HY5332",0,568
"1336","HY5402",0,182
"1337","HY5406",0,1095
"1338","HY5407",0,73
"1339","HY5506",0,1931
"1340","HY5532",0,210
"1341","HY5533",0,789
"1342","HY5605",0,715
"1343","HY5606",0,98
"1344","HY5628",0,138
"1345","HY5629",0,782
"1346","HY5630",0,16
"1347","HY5632",0,496
"1348","HY5704",0,984
"1349","HY5705",0,1186
"1350","HY5729",0,737
"1351","HY6122",0,640
"1352","HY6525",0,509
"1353","HY6623",0,538
"1354","HY6624",0,478
"1355","HY6625",0,185
"1356","HY6638",0,262
"1357","HY6639",0,296
"1358","HY6721",0,22
"1359","HY6722",0,1174
"1360","HY6739",0,697
"1361","HY6845",0,73
"1362","HY6846",0,1
"1363","HY6939",0,368
"1364","HY6945",0,734
"1365","HY7038",0,389
"1366","HY7039",0,714
"1367","HY7041",0,612
"1368","HY7242",0,503
"1369","HY7244",0,498
"1370","HY7444",0,469
"1371","HY7544",0,1215
"1372","HY7545",0,31
"1373","HZ1970",0,453
"1374","HZ2070",0,759
"1375","HZ2071",0,1244
"1376","HZ2072",0,23
"1377","HZ2171",0,1448
"1378","NA9825",0,812
"1379","NA9826",0,166
"1380","NA9827",0,679
"1381","NA9922",0,528
"1382","NA9923",0,1474
"1383","NA9925",0,1335
"1384","NA9926",0,679
"1385","NA9927",0,0
"1386","NA9928",0,823
"1387","NB0022",0,472
"1388","NB0023",0,1133
"1389","NB0024",0,219
"1390","NB0025",0,1534
"1391","NB0028",0,153
"1392","NB0029",0,840
"1393","NB0030",0,497
"1394","NB0031",0,276
"1395","NB0109",0,514
"1396","NB0110",0,38
"1397","NB0113",0,143
"1398","NB0119",0,34
"1399","NB0123",0,270
"1400","NB0124",0,315
"1401","NB0125",0,1332
"1402","NB0126",0,307
"1403","NB0129",0,260
"1404","NB0130",0,1
"1405","NB0131",0,205
"1406","NB0200",0,988
"1407","NB0201",0,69
"1408","NB0208",0,372
"1409","NB0209",0,174
"1410","NB0212",0,0
"1411","NB0213",0,0
"1412","NB0218",0,476
"1413","NB0219",0,889
"1414","NB0220",0,572
"1415","NB0222",0,1529
"1416","NB0229",0,450
"1417","NB0230",0,348
"1418","NB0234",0,120
"1419","NB0308",0,1427
"1420","NB0309",0,1053
"1421","NB0311",0,320
"1422","NB0312",0,216
"1423","NB0318",0,1044
"1424","NB0319",0,495
"1425","NB0320",0,2012
"1426","NB0321",0,1797
"1427","NB0322",0,1519
"1428","NB0323",0,1008
"1429","NB0324",0,28
"1430","NB0327",0,136
"1431","NB0328",0,1431
"1432","NB0329",0,1179
"1433","NB0330",0,2009
"1434","NB0331",0,1662
"1435","NB0332",0,979
"1436","NB0333",0,338
"1437","NB0334",0,303
"1438","NB0336",0,428
"1439","NB0407",0,1149
"1440","NB0408",0,1310
"1441","NB0409",0,236
"1442","NB0410",0,1309
"1443","NB0414",0,0
"1444","NB0415",0,0
"1445","NB0418",0,995
"1446","NB0419",0,85
"1447","NB0420",0,1248
"1448","NB0421",0,746
"1449","NB0425",0,109
"1450","NB0428",0,73
"1451","NB0429",0,302
"1452","NB0430",0,353
"1453","NB0431",0,1245
"1454","NB0432",0,1174
"1455","NB0433",0,2737
"1456","NB0434",0,827
"1457","NB0435",0,149
"1458","NB0436",0,391
"1459","NB0437",0,10
"1460","NB0507",0,601
"1461","NB0508",0,860
"1462","NB0509",0,1288
"1463","NB0512",0,415
"1464","NB0513",0,1928
"1465","NB0514",0,1051
"1466","NB0515",0,1878
"1467","NB0516",0,534
"1468","NB0517",0,190
"1469","NB0518",0,286
"1470","NB0520",0,2058
"1471","NB0521",0,1490
"1472","NB0522",0,752
"1473","NB0525",0,554
"1474","NB0526",0,1295
"1475","NB0528",0,29
"1476","NB0529",0,1020
"1477","NB0532",0,1802
"1478","NB0533",0,2561
"1479","NB0534",0,559
"1480","NB0536",0,700
"1481","NB0537",0,1141
"1482","NB0538",0,61
"1483","NB0609",0,1453
"1484","NB0610",0,0
"1485","NB0613",0,368
"1486","NB0614",0,98
"1487","NB0615",0,87
"1488","NB0616",0,205
"1489","NB0617",0,597
"1490","NB0618",0,216
"1491","NB0619",0,0
"1492","NB0620",0,292
"1493","NB0621",0,1486
"1494","NB0622",0,839
"1495","NB0624",0,68
"1496","NB0625",0,95
"1497","NB0626",0,2903
"1498","NB0627",0,0
"1499","NB0628",0,0
"1500","NB0629",0,644
"1501","NB0630",0,3
"1502","NB0631",0,360
"1503","NB0632",0,0
"1504","NB0633",0,3
"1505","NB0634",0,362
"1506","NB0709",0,0
"1507","NB0710",0,106
"1508","NB0711",0,616
"1509","NB0712",0,420
"1510","NB0713",0,1477
"1511","NB0714",0,756
"1512","NB0715",0,201
"1513","NB0716",0,362
"1514","NB0719",0,86
"1515","NB0720",0,465
"1516","NB0722",0,622
"1517","NB0723",0,141
"1518","NB0724",0,657
"1519","NB0725",0,2085
"1520","NB0726",0,1042
"1521","NB0729",0,698
"1522","NB0734",0,1355
"1523","NB0805",0,210
"1524","NB0806",0,1105
"1525","NB0807",0,275
"1526","NB0808",0,89
"1527","NB0813",0,1095
"1528","NB0814",0,457
"1529","NB0815",0,1281
"1530","NB0819",0,95
"1531","NB0820",0,507
"1532","NB0821",0,231
"1533","NB0824",0,268
"1534","NB0829",0,71
"1535","NB0831",0,362
"1536","NB0832",0,989
"1537","NB0834",0,1019
"1538","NB0836",0,451
"1539","NB0905",0,74
"1540","NB0906",0,89
"1541","NB0907",0,431
"1542","NB0908",0,2332
"1543","NB0909",0,95
"1544","NB0910",0,999
"1545","NB0915",0,397
"1546","NB0916",0,804
"1547","NB0919",0,248
"1548","NB0920",0,109
"1549","NB0921",0,669
"1550","NB0924",0,47
"1551","NB0925",0,736
"1552","NB0926",0,0
"1553","NB0929",0,122
"1554","NB0930",0,24
"1555","NB0932",0,1062
"1556","NB0933",0,794
"1557","NB0934",0,701
"1558","NB0935",0,77
"1559","NB0936",0,107
"1560","NB1006",0,1592
"1561","NB1007",0,1266
"1562","NB1009",0,600
"1563","NB1010",0,1808
"1564","NB1011",0,770
"1565","NB1012",0,690
"1566","NB1013",0,1492
"1567","NB1014",0,1109
"1568","NB1015",0,1852
"1569","NB1016",0,1610
"1570","NB1017",0,1681
"1571","NB1018",0,779
"1572","NB1019",0,107
"1573","NB1020",0,1699
"1574","NB1021",0,1110
"1575","NB1022",0,297
"1576","NB1026",0,1405
"1577","NB1027",0,686
"1578","NB1028",0,1368
"1579","NB1029",0,245
"1580","NB1030",0,442
"1581","NB1031",0,1137
"1582","NB1032",0,983
"1583","NB1035",0,1331
"1584","NB1036",0,240
"1585","NB1100",0,479
"1586","NB1104",0,1409
"1587","NB1105",0,1426
"1588","NB1109",0,342
"1589","NB1110",0,198
"1590","NB1111",0,263
"1591","NB1112",0,1517
"1592","NB1113",0,166
"1593","NB1114",0,1023
"1594","NB1115",0,1575
"1595","NB1116",0,3594
"1596","NB1117",0,1185
"1597","NB1118",0,474
"1598","NB1119",0,252
"1599","NB1120",0,1485
"1600","NB1121",0,2624
"1601","NB1122",0,1138
"1602","NB1123",0,175
"1603","NB1125",0,892
"1604","NB1126",0,929
"1605","NB1127",0,434
"1606","NB1128",0,195
"1607","NB1129",0,110
"1608","NB1130",0,708
"1609","NB1204",0,767
"1610","NB1205",0,126
"1611","NB1213",0,743
"1612","NB1214",0,284
"1613","NB1215",0,1250
"1614","NB1216",0,462
"1615","NB1217",0,628
"1616","NB1218",0,404
"1617","NB1219",0,939
"1618","NB1220",0,2629
"1619","NB1221",0,1794
"1620","NB1223",0,277
"1621","NB1224",0,262
"1622","NB1225",0,547
"1623","NB1226",0,338
"1624","NB1227",0,22
"1625","NB1228",0,109
"1626","NB1303",0,971
"1627","NB1304",0,509
"1628","NB1305",0,2443
"1629","NB1306",0,163
"1630","NB1310",0,409
"1631","NB1314",0,144
"1632","NB1315",0,1402
"1633","NB1316",0,520
"1634","NB1317",0,217
"1635","NB1319",0,1857
"1636","NB1320",0,632
"1637","NB1321",0,1159
"1638","NB1322",0,757
"1639","NB1323",0,2232
"1640","NB1326",0,401
"1641","NB1327",0,1073
"1642","NB1328",0,2149
"1643","NB1330",0,337
"1644","NB1400",0,177
"1645","NB1403",0,1541
"1646","NB1404",0,942
"1647","NB1405",0,826
"1648","NB1406",0,652
"1649","NB1410",0,1083
"1650","NB1411",0,1514
"1651","NB1412",0,1596
"1652","NB1413",0,0
"1653","NB1416",0,822
"1654","NB1417",0,2649
"1655","NB1418",0,174
"1656","NB1419",0,202
"1657","NB1420",0,278
"1658","NB1421",0,1791
"1659","NB1422",0,1123
"1660","NB1423",0,765
"1661","NB1425",0,934
"1662","NB1426",0,497
"1663","NB1428",0,0
"1664","NB1430",0,541
"1665","NB1431",0,1126
"1666","NB1436",0,92
"1667","NB1500",0,1063
"1668","NB1501",0,684
"1669","NB1503",0,536
"1670","NB1504",0,0
"1671","NB1506",0,349
"1672","NB1508",0,0
"1673","NB1509",0,698
"1674","NB1512",0,1337
"1675","NB1513",0,0
"1676","NB1514",0,0
"1677","NB1515",0,0
"1678","NB1516",0,0
"1679","NB1517",0,1670
"1680","NB1519",0,284
"1681","NB1520",0,994
"1682","NB1521",0,1002
"1683","NB1524",0,782
"1684","NB1525",0,299
"1685","NB1528",0,0
"1686","NB1529",0,497
"1687","NB1530",0,1023
"1688","NB1532",0,522
"1689","NB1533",0,371
"1690","NB1535",0,159
"1691","NB1536",0,199
"1692","NB1600",0,1174
"1693","NB1601",0,225
"1694","NB1605",0,62
"1695","NB1606",0,918
"1696","NB1607",0,480
"1697","NB1608",0,976
"1698","NB1609",0,823
"1699","NB1611",0,1218
"1700","NB1613",0,240
"1701","NB1614",0,1454
"1702","NB1616",0,447
"1703","NB1617",0,0
"1704","NB1621",0,0
"1705","NB1622",0,162
"1706","NB1623",0,0
"1707","NB1624",0,357
"1708","NB1625",0,85
"1709","NB1626",0,145
"1710","NB1628",0,0
"1711","NB1631",0,254
"1712","NB1632",0,66
"1713","NB1633",0,649
"1714","NB1700",0,635
"1715","NB1701",0,301
"1716","NB1702",0,629
"1717","NB1703",0,244
"1718","NB1705",0,1889
"1719","NB1706",0,1230
"1720","NB1708",0,156
"1721","NB1709",0,1952
"1722","NB1710",0,120
"1723","NB1711",0,1492
"1724","NB1714",0,766
"1725","NB1715",0,1265
"1726","NB1716",0,1796
"1727","NB1717",0,563
"1728","NB1718",0,0
"1729","NB1719",0,0
"1730","NB1720",0,0
"1731","NB1721",0,50
"1732","NB1722",0,869
"1733","NB1723",0,282
"1734","NB1724",0,456
"1735","NB1725",0,592
"1736","NB1726",0,204
"1737","NB1729",0,848
"1738","NB1730",0,191
"1739","NB1732",0,700
"1740","NB1733",0,507
"1741","NB1735",0,181
"1742","NB1736",0,0
"1743","NB1741",0,413
"1744","NB1800",0,981
"1745","NB1801",0,259
"1746","NB1802",0,1048
"1747","NB1803",0,593
"1748","NB1805",0,1704
"1749","NB1806",0,496
"1750","NB1809",0,1173
"1751","NB1810",0,908
"1752","NB1811",0,1121
"1753","NB1812",0,321
"1754","NB1813",0,834
"1755","NB1817",0,1581
"1756","NB1818",0,398
"1757","NB1819",0,34
"1758","NB1820",0,0
"1759","NB1821",0,0
"1760","NB1822",0,694
"1761","NB1825",0,549
"1762","NB1826",0,0
"1763","NB1829",0,50
"1764","NB1830",0,1824
"1765","NB1831",0,1161
"1766","NB1832",0,288
"1767","NB1835",0,423
"1768","NB1836",0,0
"1769","NB1840",0,196
"1770","NB1841",0,1327
"1771","NB1842",0,735
"1772","NB1902",0,170
"1773","NB1904",0,454
"1774","NB1905",0,429
"1775","NB1907",0,768
"1776","NB1910",0,304
"1777","NB1911",0,588
"1778","NB1912",0,900
"1779","NB1914",0,1088
"1780","NB1915",0,1062
"1781","NB1917",0,770
"1782","NB1918",0,644
"1783","NB1919",0,0
"1784","NB1920",0,93
"1785","NB1921",0,488
"1786","NB1922",0,465
"1787","NB1923",0,346
"1788","NB1924",0,69
"1789","NB1925",0,1039
"1790","NB1928",0,0
"1791","NB1930",0,190
"1792","NB1937",0,99
"1793","NB1938",0,454
"1794","NB1939",0,681
"1795","NB1940",0,288
"1796","NB1942",0,1460
"1797","NB1943",0,1217
"1798","NB1944",0,945
"1799","NB1945",0,138
"1800","NB2001",0,696
"1801","NB2003",0,295
"1802","NB2004",0,967
"1803","NB2005",0,637
"1804","NB2007",0,730
"1805","NB2013",0,559
"1806","NB2014",0,1644
"1807","NB2015",0,872
"1808","NB2017",0,627
"1809","NB2020",0,0
"1810","NB2022",0,461
"1811","NB2023",0,0
"1812","NB2024",0,0
"1813","NB2025",0,292
"1814","NB2026",0,44
"1815","NB2027",0,720
"1816","NB2028",0,861
"1817","NB2029",0,16
"1818","NB2030",0,0
"1819","NB2036",0,871
"1820","NB2037",0,536
"1821","NB2041",0,215
"1822","NB2042",0,1890
"1823","NB2101",0,48
"1824","NB2108",0,293
"1825","NB2111",0,341
"1826","NB2112",0,303
"1827","NB2113",0,579
"1828","NB2114",0,658
"1829","NB2115",0,1706
"1830","NB2116",0,1770
"1831","NB2117",0,1041
"1832","NB2119",0,130
"1833","NB2120",0,114
"1834","NB2121",0,0
"1835","NB2122",0,449
"1836","NB2123",0,0
"1837","NB2126",0,514
"1838","NB2127",0,518
"1839","NB2128",0,49
"1840","NB2129",0,1854
"1841","NB2130",0,1474
"1842","NB2131",0,2228
"1843","NB2132",0,1366
"1844","NB2134",0,569
"1845","NB2135",0,484
"1846","NB2136",0,820
"1847","NB2137",0,4
"1848","NB2139",0,32
"1849","NB2140",0,362
"1850","NB2141",0,2704
"1851","NB2142",0,2217
"1852","NB2144",0,531
"1853","NB2145",0,128
"1854","NB2201",0,266
"1855","NB2202",0,348
"1856","NB2206",0,45
"1857","NB2207",0,1209
"1858","NB2208",0,826
"1859","NB2209",0,2102
"1860","NB2210",0,253
"1861","NB2211",0,2480
"1862","NB2216",0,2631
"1863","NB2217",0,1859
"1864","NB2218",0,2
"1865","NB2221",0,0
"1866","NB2222",0,406
"1867","NB2225",0,187
"1868","NB2226",0,0
"1869","NB2227",0,489
"1870","NB2228",0,934
"1871","NB2229",0,1039
"1872","NB2230",0,996
"1873","NB2231",0,1718
"1874","NB2232",0,432
"1875","NB2234",0,1434
"1876","NB2238",0,0
"1877","NB2239",0,452
"1878","NB2240",0,2241
"1879","NB2241",0,1893
"1880","NB2242",0,1337
"1881","NB2245",0,660
"1882","NB2307",0,361
"1883","NB2309",0,1494
"1884","NB2311",0,1951
"1885","NB2312",0,1224
"1886","NB2313",0,2319
"1887","NB2316",0,99
"1888","NB2317",0,1571
"1889","NB2318",0,805
"1890","NB2322",0,291
"1891","NB2323",0,0
"1892","NB2324",0,0
"1893","NB2326",0,0
"1894","NB2329",0,153
"1895","NB2330",0,1507
"1896","NB2331",0,2297
"1897","NB2332",0,573
"1898","NB2334",0,1287
"1899","NB2337",0,334
"1900","NB2338",0,780
"1901","NB2340",0,479
"1902","NB2342",0,141
"1903","NB2344",0,625
"1904","NB2345",0,580
"1905","NB2346",0,302
"1906","NB2404",0,839
"1907","NB2405",0,346
"1908","NB2407",0,1601
"1909","NB2409",0,261
"1910","NB2410",0,0
"1911","NB2411",0,1118
"1912","NB2412",0,1475
"1913","NB2413",0,1762
"1914","NB2414",0,1028
"1915","NB2415",0,324
"1916","NB2417",0,1091
"1917","NB2418",0,773
"1918","NB2420",0,1020
"1919","NB2422",0,0
"1920","NB2423",0,50
"1921","NB2424",0,192
"1922","NB2425",0,359
"1923","NB2427",0,164
"1924","NB2428",0,793
"1925","NB2429",0,1313
"1926","NB2430",0,898
"1927","NB2431",0,167
"1928","NB2434",0,742
"1929","NB2437",0,391
"1930","NB2438",0,989
"1931","NB2439",0,691
"1932","NB2446",0,1732
"1933","NB2447",0,915
"1934","NB2502",0,977
"1935","NB2503",0,1241
"1936","NB2504",0,282
"1937","NB2506",0,1021
"1938","NB2507",0,127
"1939","NB2508",0,332
"1940","NB2510",0,807
"1941","NB2511",0,0
"1942","NB2512",0,1096
"1943","NB2513",0,215
"1944","NB2514",0,717
"1945","NB2515",0,842
"1946","NB2518",0,901
"1947","NB2519",0,0
"1948","NB2520",0,626
"1949","NB2521",0,0
"1950","NB2523",0,71
"1951","NB2525",0,293
"1952","NB2529",0,1412
"1953","NB2530",0,2157
"1954","NB2531",0,480
"1955","NB2532",0,0
"1956","NB2533",0,298
"1957","NB2534",0,554
"1958","NB2535",0,425
"1959","NB2536",0,288
"1960","NB2537",0,114
"1961","NB2538",0,0
"1962","NB2539",0,1204
"1963","NB2541",0,441
"1964","NB2542",0,145
"1965","NB2543",0,1138
"1966","NB2544",0,833
"1967","NB2545",0,1295
"1968","NB2546",0,1146
"1969","NB2547",0,435
"1970","NB2607",0,183
"1971","NB2608",0,1434
"1972","NB2609",0,756
"1973","NB2610",0,1924
"1974","NB2611",0,768
"1975","NB2612",0,653
"1976","NB2614",0,1373
"1977","NB2615",0,558
"1978","NB2616",0,161
"1979","NB2617",0,88
"1980","NB2618",0,125
"1981","NB2619",0,1109
"1982","NB2620",0,1065
"1983","NB2621",0,0
"1984","NB2622",0,0
"1985","NB2623",0,0
"1986","NB2625",0,0
"1987","NB2627",0,163
"1988","NB2628",0,923
"1989","NB2629",0,752
"1990","NB2630",0,1938
"1991","NB2631",0,600
"1992","NB2633",0,734
"1993","NB2634",0,1549
