tile_name,MEAN_elev
NN8662,313.725625
NN8663,396.335625
NN8664,312.3275
NN8665,139.07
NN8666,177.59375
NN8667,309.686875
NN8668,418.8075
NN8669,478.556875
NN8670,505.138125
NN8671,485.519375
NN8672,528.330625
NN8673,596.31375
NN8674,765.99125
NN8675,780.82125
NN8676,760.38125
NN8677,741.379375
NN8678,822.041875
NN8679,794.53375
NN8680,699.600625
NN8681,789.648125
NN8682,804.77
NN8683,764.804375
NN8684,650.3275
NN8685,644.09125
NN8686,669.915
NN8687,714.92125
NN8688,627.984375
NN8689,492.74625
NN8690,628.281875
NN8691,771.7
NN8692,675.76375
NN8693,613.64
NN8694,664.501875
NN8695,525.448125
NN8696,494.35625
NN8697,507.989375
NN8698,637.115
NN8699,595.001875
NN8700,449.986875
NN8701,550.5075
NN8702,516.94375
NN8703,464.131875
NN8704,373.710625
NN8705,334.865625
NN8706,237.051875
NN8707,190.374375
NN8708,138.65125
NN8709,112.6
NN8710,129.975
NN8711,153.00125
NN8712,185.329375
NN8713,161.4425
NN8714,130.639375
NN8715,112.92875
NN8716,88.973125
NN8717,55.9
NN8718,36.61
NN8719,30.724375
NN8720,47.12125
NN8721,78.028125
NN8722,129.3175
NN8723,200.590625
NN8724,113.555625
NN8725,166.309375
NN8726,306.8325
NN8727,372.28625
NN8728,437.16875
NN8729,574.060625
NN8730,502.155625
NN8731,290.599375
NN8732,538.855625
NN8733,571.5475
NN8734,509.01875
NN8735,385.85375
NN8736,279.51
NN8737,312.59625
NN8738,467.855625
NN8739,530.349375
NN8740,586.226875
NN8741,600.445
NN8742,534.24875
NN8743,469.358125
NN8744,469.065625
NN8745,468.6825
NN8746,374.1775
NN8747,311.238125
NN8748,229.2525
NN8749,160.883125
NN8750,103.189375
NN8751,204.26125
NN8752,239.0425
NN8753,328.653125
NN8754,368.765625
NN8755,412.22375
NN8756,536.619375
NN8757,459.906875
NN8758,362.878125
NN8759,233.93
NN8760,246.2425
NN8761,241.3175
NN8762,332.043125
NN8763,372.40375
NN8764,200.26875
NN8765,136.88625
NN8766,174.550625
NN8767,230.984375
NN8768,300.138125
NN8769,324.586875
NN8770,399.850625
NN8771,487.549375
NN8772,505.93
NN8773,532.06375
NN8774,637.23875
NN8775,694.24625
NN8776,724.4975
NN8777,766.6725
NN8778,759.321875
NN8779,741.279375
NN8780,679.65125
NN8781,751.09375
NN8782,800.78875
NN8783,745.985625
NN8784,634.025625
NN8785,606.309375
NN8786,608.654375
NN8787,627.309375
NN8788,581.320625
NN8789,578.151875
NN8790,667.210625
NN8791,801.293125
NN8792,825.203125
NN8793,821.05125
NN8794,691.425625
NN8795,839.736875
NN8796,678.975625
NN8797,648.115625
NN8798,664.675
NN8799,547.744375
NN8800,528.328125
NN8801,540.280625
NN8802,512.4225
NN8803,447.251875
NN8804,474.815
NN8805,374.1175
NN8806,247.34375
NN8807,175.839375
NN8808,141.08375
NN8809,112.36625
NN8810,139.546875
NN8811,169.525
NN8812,187.800625
NN8813,149.284375
NN8814,112.298125
NN8815,95.914375
NN8816,75.599375
NN8817,54.895
NN8818,31.04
NN8819,34.973125
NN8820,46.924375
NN8821,76.14125
NN8822,79.9475
NN8823,115.506875
NN8824,165.94125
NN8825,190.915
NN8826,233.994375
NN8827,352.80625
NN8828,428.246875
NN8829,491.155625
NN8830,542.51375
NN8831,296.3775
NN8832,427.541875
NN8833,421.481875
NN8834,372.875625
NN8835,377.784375
NN8836,277.723125
NN8837,365.8025
NN8838,476.60375
NN8839,489.666875
NN8840,525.2425
NN8841,614.705
NN8842,527.059375
NN8843,396.610625
NN8844,400.216875
NN8845,423.135625
NN8846,415.92625
NN8847,379.421875
NN8848,282.704375
NN8849,204.744375
NN8850,145.55625
NN8851,113.11875
NN8852,161.59
NN8853,287.623125
NN8854,381.9125
NN8855,384.875625
NN8856,481.2875
NN8857,534.811875
NN8858,453.346875
NN8859,312.93125
NN8860,173.815625
NN8861,265.321875
NN8862,365.9075
NN8863,276.1625
NN8864,136.00375
NN8865,209.76125
NN8866,256.8425
NN8867,290.4225
NN8868,319.41125
NN8869,321.52125
NN8870,285.2425
NN8871,350.913125
NN8872,420.88125
NN8873,483.714375
NN8874,543.95125
NN8875,645.105625
NN8876,716.3925
NN8877,723.34875
NN8878,681.25
NN8879,665.21625
NN8880,664.356875
NN8881,710.604375
NN8882,739.93
NN8883,757.48625
NN8884,792.26
NN8885,642.95375
NN8886,590.000625
NN8887,625.78
NN8888,573.735625
NN8889,575.94125
NN8890,663.944375
NN8891,768.06625
NN8892,951.145625
NN8893,957.889375
NN8894,853.184375
NN8895,939.755
NN8896,895.316875
NN8897,801.7075
NN8898,678.178125
NN8899,685.0675
NN8900,585.3225
NN8901,626.915625
NN8902,532.41
NN8903,452.99
NN8904,429.058125
NN8905,405.25375
NN8906,322.27
NN8907,195.36375
NN8908,134.7625
NN8909,126.64
NN8910,149.535
NN8911,182.430625
NN8912,176.114375
NN8913,133.141875
NN8914,92.879375
NN8915,76.41125
NN8916,59.37625
NN8917,50.770625
NN8918,29.9475
NN8919,35.04
NN8920,39.358125
NN8921,58.00375
NN8922,56.87
NN8923,116.65875
NN8924,250.868125
NN8925,275.344375
NN8926,235.533125
NN8927,292.064375
NN8928,404.076875
NN8929,448.0575
NN8930,300.488125
NN8931,307.124375
NN8932,313.069375
NN8933,316.82
NN8934,304.1625
NN8935,314.85
NN8936,277.439375
NN8937,413.229375
NN8938,408.699375
NN8939,476.826875
NN8940,537.78625
NN8941,497.2675
NN8942,427.29875
NN8943,365.299375
NN8944,430.82125
NN8945,456.93875
NN8946,445.013125
NN8947,370.0475
NN8948,321.921875
NN8949,289.898125
NN8950,211.896875
NN8951,132.93375
NN8952,104.820625
NN8953,220.3925
NN8954,347.86875
NN8955,360.135625
NN8956,384.5025
NN8957,527.6575
NN8958,479.6175
NN8959,373.20875
NN8960,183.203125
NN8961,290.60375
NN8962,319.526875
NN8963,165.521875
NN8964,175.27125
NN8965,336.29875
NN8966,360.79875
NN8967,321.11375
NN8968,417.41625
NN8969,448.205625
NN8970,404.415625
NN8971,336.853125
NN8972,483.701875
NN8973,636.546875
NN8974,784.5125
NN8975,790.993125
NN8976,763.034375
NN8977,728.7225
NN8978,753.155
NN8979,741.7675
NN8980,656.38
NN8981,738.29875
NN8982,782.163125
NN8983,813.719375
NN8984,836.194375
NN8985,685.65625
NN8986,595.23
NN8987,599.003125
NN8988,535.580625
NN8989,622.45375
NN8990,696.03125
NN8991,787.130625
NN8992,936.69375
NN8993,934.224375
NN8994,923.95625
NN8995,927.811875
NN8996,985.945625
NN8997,1004.38
NN8998,946.463125
NN8999,881.05125
NN9000,642.981875
NN9001,559.554375
NN9002,536.75375
NN9003,458.988125
NN9004,370.046875
NN9005,442.91
NN9006,339.755
NN9007,205.466875
NN9008,135.77375
NN9009,130.371875
NN9010,161.8625
NN9011,179.5225
NN9012,161.23375
NN9013,115.44375
NN9014,80.58625
NN9015,59.066875
NN9016,57.868125
NN9017,44.569375
NN9018,38.363125
NN9019,43.714375
NN9020,39.45375
NN9021,41.656875
NN9022,53.893125
NN9023,116.47625
NN9024,203.523125
NN9025,278.12375
NN9026,261.09625
NN9027,255.101875
NN9028,298.203125
NN9029,264.6125
NN9030,391.3975
NN9031,431.411875
NN9032,417.32625
NN9033,438.820625
NN9034,422.455625
NN9035,302.06625
NN9036,285.6875
NN9037,318.305625
NN9038,332.74875
NN9039,374.965625
NN9040,334.444375
NN9041,339.959375
NN9042,348.235625
NN9043,395.3975
NN9044,421.02
NN9045,429.591875
NN9046,444.93875
NN9047,435.47625
NN9048,424.01125
NN9049,369.735
NN9050,326.62
NN9051,204.23875
NN9052,97.1825
NN9053,147.320625
NN9054,276.1825
NN9055,318.96875
NN9056,362.861875
NN9057,416.913125
NN9058,366.48125
NN9059,283.264375
NN9060,145.100625
NN9061,285.736875
NN9062,258.375
NN9063,145.505625
NN9064,256.768125
NN9065,320.37
NN9066,350.605625
NN9067,337.375
NN9068,369.150625
NN9069,404.7675
NN9070,451.671875
NN9071,374.2075
NN9072,443.850625
NN9073,653.54375
NN9074,745.8575
NN9075,794.94875
NN9076,863.4475
NN9077,766.4525
NN9078,805.54125
NN9079,715.79875
NN9080,637.406875
NN9081,707.165625
NN9082,793.188125
NN9083,891.02375
NN9084,892.109375
NN9085,723.006875
NN9086,594.204375
NN9087,573.37625
NN9088,539.251875
NN9089,621.379375
NN9090,680.64625
NN9091,752.798125
NN9092,917.15
NN9093,897.043125
NN9094,910.7425
NN9095,933.203125
NN9096,914.300625
NN9097,819.735
NN9098,870.623125
NN9099,942.503125
NN9100,604.640625
NN9101,530.1725
NN9102,428.87875
NN9103,404.01875
NN9104,360.475
NN9105,426.673125
NN9106,371.53625
NN9107,242.396875
NN9108,143.40125
NN9109,133.559375
NN9110,161.760625
NN9111,163.1425
NN9112,146.4025
NN9113,98.67625
NN9114,69.75375
NN9115,52.535625
NN9116,48.34625
NN9117,35.76
NN9118,50.4175
NN9119,51.159375
NN9120,48.764375
NN9121,39.84375
NN9122,70.66375
NN9123,124.1275
NN9124,196.503125
NN9125,237.230625
NN9126,302.88375
NN9127,246.85875
NN9128,212.5225
NN9129,263.910625
NN9130,341.42875
NN9131,438.479375
NN9132,498.08625
NN9133,543.05125
NN9134,407.78375
NN9135,361.184375
NN9136,318.37125
NN9137,262.466875
NN9138,274.131875
NN9139,306.364375
NN9140,337.05625
NN9141,361.435625
NN9142,379.83875
NN9143,424.183125
NN9144,463.339375
NN9145,459.49375
NN9146,422.9725
NN9147,445.5075
NN9148,400.9475
NN9149,360.925
NN9150,332.209375
NN9151,248.210625
NN9152,127.759375
NN9153,92.395625
NN9154,232.890625
NN9155,353.368125
NN9156,365.175
NN9157,327.5325
NN9158,185.63
NN9159,128.840625
NN9160,129.921875
NN9161,193.92
NN9162,166.243125
NN9163,203.20375
NN9164,394.3975
NN9165,416.18
NN9166,382.44375
NN9167,396.631875
NN9168,420.356875
NN9169,459.03125
NN9170,453.9275
NN9171,443.364375
NN9172,351.386875
NN9173,527.98875
NN9174,643.604375
NN9175,806.974375
NN9176,847.675625
NN9177,721.5175
NN9178,700.916875
NN9179,617.25125
NN9180,690.7075
NN9181,742.611875
NN9182,789.6075
NN9183,771.390625
NN9184,709.061875
NN9185,648.8825
NN9186,579.478125
NN9187,540.495625
NN9188,561.896875
NN9189,613.588125
NN9190,681.733125
NN9191,733.77875
NN9192,755.04375
NN9193,762.035
NN9194,831.94625
NN9195,882.596875
NN9196,866.359375
NN9197,688.684375
NN9198,570.14625
NN9199,525.97125
NN9200,548.67875
NN9201,540.435
NN9202,449.135
NN9203,454.131875
NN9204,351.169375
NN9205,417.871875
NN9206,434.738125
NN9207,301.6525
NN9208,162.8625
NN9209,134.28375
NN9210,136.035
NN9211,136.540625
NN9212,129.43625
NN9213,87.87625
NN9214,61.32875
NN9215,37.399375
NN9216,32.580625
NN9217,51.608125
NN9218,60.338125
NN9219,65.070625
NN9220,61.800625
NN9221,39.94875
NN9222,66.946875
NN9223,113.27
NN9224,191.456875
NN9225,222.8325
NN9226,239.46125
NN9227,300.949375
NN9228,195.59375
NN9229,228.251875
NN9230,380.461875
NN9231,497.465625
NN9232,539.176875
NN9233,509.758125
NN9234,530.898125
NN9235,517.084375
NN9236,428.495
NN9237,277.801875
NN9238,248.46625
NN9239,403.958125
NN9240,377.07875
NN9241,329.483125
NN9242,364.879375
NN9243,409.16375
NN9244,377.65875
NN9245,387.189375
NN9246,404.59625
NN9247,401.271875
NN9248,364.855625
NN9249,338.2775
NN9250,330.129375
NN9251,273.643125
NN9252,147.691875
NN9253,85.13375
NN9254,244.3625
NN9255,355.9425
NN9256,351.615
NN9257,230.9725
NN9258,120.87875
NN9259,188.673125
NN9260,317.874375
NN9261,418.94125
NN9262,321.22625
NN9263,295.501875
NN9264,324.900625
NN9265,361.666875
NN9266,445.105
NN9267,413.166875
NN9268,460.333125
NN9269,584.56875
NN9270,600.8325
NN9271,560.83
NN9272,519.5875
NN9273,380.641875
NN9274,640.870625
NN9275,812.073125
NN9276,808.3875
NN9277,708.288125
NN9278,607.086875
NN9279,604.63125
NN9280,635.27375
NN9281,669.42
NN9282,749.73125
NN9283,817.645625
NN9284,698.10875
NN9285,629.24875
NN9286,559.580625
NN9287,551.534375
NN9288,627.833125
NN9289,656.92625
NN9290,646.420625
NN9291,723.6925
NN9292,839.29
NN9293,958.526875
NN9294,919.856875
NN9295,897.493125
NN9296,918.648125
NN9297,979.049375
NN9298,873.914375
NN9299,745.19375
NN9300,526.919375
NN9301,566.64125
NN9302,463.72
NN9303,365.476875
NN9304,326.06125
NN9305,398.4525
NN9306,364.74375
NN9307,228.320625
NN9308,208.19
NN9309,165.230625
NN9310,140.5925
NN9311,113.329375
NN9312,119.16125
NN9313,83.22875
NN9314,54.008125
NN9315,37.143125
NN9316,22.13625
NN9317,54.813125
NN9318,77.23375
NN9319,77.101875
NN9320,70.259375
NN9321,40.94125
NN9322,49.844375
NN9323,94.846875
NN9324,176.375625
NN9325,239.0875
NN9326,202.65
NN9327,219.061875
NN9328,181.449375
NN9329,235.889375
NN9330,324.28875
NN9331,402.695625
NN9332,455.62
NN9333,530.32125
NN9334,530.86875
NN9335,459.70625
NN9336,378.815625
NN9337,289.65125
NN9338,235.719375
NN9339,365.86125
NN9340,318.894375
NN9341,336.04625
NN9342,334.780625
NN9343,332.216875
NN9344,373.56
NN9345,452.688125
NN9346,463.10625
NN9347,465.053125
NN9348,388.81625
NN9349,319.515625
NN9350,272.004375
NN9351,224.455625
NN9352,84.95875
NN9353,105.2625
NN9354,304.40875
NN9355,352.7375
NN9356,231.535
NN9357,119.6125
NN9358,128.05625
NN9359,229.698125
NN9360,417.436875
NN9361,526.13375
NN9362,471.465
NN9363,513.71625
NN9364,521.828125
NN9365,361.9225
NN9366,375.29625
NN9367,408.598125
NN9368,481.194375
NN9369,796.411875
NN9370,810.71875
NN9371,765.23125
NN9372,743.663125
NN9373,583.943125
NN9374,415.578125
NN9375,667.8325
NN9376,735.0125
NN9377,747.95
NN9378,721.291875
NN9379,571.80875
NN9380,615.7525
NN9381,756.806875
NN9382,880.1175
NN9383,940.7
NN9384,795.759375
NN9385,681.796875
NN9386,560.974375
NN9387,552.4075
NN9388,640.95125
NN9389,713.161875
NN9390,797.421875
NN9391,812.078125
NN9392,946.8175
NN9393,1049.13
NN9394,1031.68
NN9395,963.864375
NN9396,945.104375
NN9397,1110.8
NN9398,1191.34
NN9399,1114.21
NN9400,407.381875
NN9401,569.038125
NN9402,462.278125
NN9403,396.333125
NN9404,315.48875
NN9405,326.920625
NN9406,342.110625
NN9407,392.67875
NN9408,375.553125
NN9409,240.285625
NN9410,152.91625
NN9411,112.075
NN9412,93.388125
NN9413,78.98125
NN9414,51.600625
NN9415,37.52125
NN9416,19.65375
NN9417,41.43
NN9418,64.866875
NN9419,79.57
NN9420,85.311875
NN9421,52.804375
NN9422,42.488125
NN9423,79.446875
NN9424,160.073125
NN9425,223.75
NN9426,212.798125
NN9427,182.570625
NN9428,180.49875
NN9429,229.594375
NN9430,285.35875
NN9431,389.93625
NN9432,478.2575
NN9433,484.771875
NN9434,535.884375
NN9435,520.161875
NN9436,390.28125
NN9437,296.19125
NN9438,236.419375
NN9439,244.14375
NN9440,265.97625
NN9441,330.15125
NN9442,287.51125
NN9443,360.02125
NN9444,410.46
NN9445,438.0575
NN9446,446.5525
NN9447,454.723125
NN9448,437.271875
NN9449,353.376875
NN9450,270.39
NN9451,129.50125
NN9452,65.685
NN9453,184.698125
NN9454,364.090625
NN9455,286.266875
NN9456,116.655625
NN9457,89.375
NN9458,132.050625
NN9459,190.351875
NN9460,314.259375
NN9461,457.498125
NN9462,542.541875
NN9463,657.6575
NN9464,543.2125
NN9465,440.72125
NN9466,369.659375
NN9467,386.94625
NN9468,453.136875
NN9469,563.75375
NN9470,665.56375
NN9471,778.864375
NN9472,955.68875
NN9473,831.480625
NN9474,598.16
NN9475,462.6
NN9476,658.85
NN9477,715.424375
NN9478,745.983125
NN9479,587.85125
NN9480,583.33625
NN9481,689.485
NN9482,794.588125
NN9483,895.16625
NN9484,755.75
NN9485,617.68
NN9486,566.02125
NN9487,535.525
NN9488,618.133125
NN9489,686.129375
NN9490,760.3275
NN9491,880.523125
NN9492,970.14125
NN9493,950.37375
NN9494,843.71875
NN9495,831.035
NN9496,1017.35
NN9497,1081.06
NN9498,1052.03
NN9499,1200.6
NN9500,447.578125
NN9501,598.110625
NN9502,499.17875
NN9503,383.06375
NN9504,380.064375
NN9505,317.024375
NN9506,398.51875
NN9507,421.78875
NN9508,409.425625
NN9509,314.456875
NN9510,197.08125
NN9511,114.5575
NN9512,72.823125
NN9513,64.346875
NN9514,48.13
NN9515,39.9175
NN9516,21.475625
NN9517,30.75
NN9518,68.89625
NN9519,67.844375
NN9520,82.8775
NN9521,67.926875
NN9522,41.865625
NN9523,58.005
NN9524,129.183125
NN9525,194.71875
NN9526,200.5375
NN9527,199.77875
NN9528,173.0025
NN9529,199.6475
NN9530,254.58375
NN9531,321.91875
NN9532,397.874375
NN9533,481.46625
NN9534,508.955
NN9535,480.065625
NN9536,424.706875
NN9537,330.38375
NN9538,244.3175
NN9539,193.90375
NN9540,307.96125
NN9541,302.778125
NN9542,273.7025
NN9543,336.8625
NN9544,368.7375
NN9545,395.928125
NN9546,428.558125
NN9547,432.28375
NN9548,426.396875
NN9549,387.063125
NN9550,317.166875
NN9551,111.628125
NN9552,84.003125
NN9553,278.394375
NN9554,289.0875
NN9555,112.66125
NN9556,85.51625
NN9557,140.664375
NN9558,175.195625
NN9559,247.62125
NN9560,330.785625
NN9561,423.626875
NN9562,566.01125
NN9563,739.173125
NN9564,593.241875
NN9565,494.209375
NN9566,405.5875
NN9567,412.766875
NN9568,455.385625
NN9569,485.290625
NN9570,551.709375
NN9571,738.816875
NN9572,861.97125
NN9573,860.88875
NN9574,721.339375
NN9575,494.04
NN9576,487.710625
NN9577,689.14125
NN9578,722.731875
NN9579,569.92875
NN9580,604.715
NN9581,742.488125
NN9582,802.424375
NN9583,821.406875
NN9584,721.359375
NN9585,651.966875
NN9586,547.95875
NN9587,538.570625
NN9588,596.07
NN9589,625.873125
NN9590,778.624375
NN9591,997.369375
NN9592,1085.98
NN9593,750.344375
NN9594,674.02375
NN9595,952.3575
NN9596,1037.42
NN9597,1098.03
NN9598,855.555
NN9599,1094.22
NN9600,376.0225
NN9601,454.764375
NN9602,513.86375
NN9603,461.945625
NN9604,313.62375
NN9605,283.496875
NN9606,376.818125
NN9607,448.140625
NN9608,416.34125
NN9609,321.155
NN9610,215.379375
NN9611,157.10625
NN9612,83.66
NN9613,51.044375
NN9614,46.895
NN9615,41.00375
NN9616,23.58875
NN9617,32.954375
NN9618,80.6475
NN9619,83.969375
NN9620,68.093125
NN9621,68.39375
NN9622,43.399375
NN9623,43.849375
NN9624,103.039375
NN9625,165.67625
NN9626,193.438125
NN9627,203.125625
NN9628,179.02625
NN9629,170.8225
NN9630,228.511875
NN9631,302.90875
NN9632,369.1575
NN9633,458.591875
NN9634,467.94125
NN9635,362.27
NN9636,329.345625
NN9637,302.225625
NN9638,266.34125
NN9639,195.51125
NN9640,256.25875
NN9641,216.705
NN9642,278.4375
NN9643,337.574375
NN9644,410.53875
NN9645,439.988125
NN9646,465.096875
NN9647,405.245
NN9648,373.958125
NN9649,308.56375
NN9650,227.448125
NN9651,97.4675
NN9652,112.4075
NN9653,180.075625
NN9654,97.505
NN9655,93.13125
NN9656,168.85875
NN9657,240.75875
NN9658,244.343125
NN9659,308.969375
NN9660,339.3825
NN9661,414.03875
NN9662,559.265
NN9663,678.574375
NN9664,634.663125
NN9665,543.898125
NN9666,439.03875
NN9667,479.00125
NN9668,579.31875
NN9669,589.88625
NN9670,543.2975
NN9671,772.114375
NN9672,950.84625
NN9673,840.073125
NN9674,678.151875
NN9675,652.586875
NN9676,530.983125
NN9677,546.958125
NN9678,601.12625
NN9679,614.498125
NN9680,595.409375
NN9681,752.835
NN9682,688.758125
NN9683,634.098125
NN9684,665.925625
NN9685,684.908125
NN9686,581.809375
NN9687,524.68375
NN9688,581.894375
NN9689,663.196875
NN9690,825.275625
NN9691,901.868125
NN9692,1031.52
NN9693,776.765625
NN9694,665.335
NN9695,992.8925
NN9696,1083.08
NN9697,1069.11
NN9698,731.13125
NN9699,921.845
NN9700,332.404375
NN9701,381.068125
NN9702,336.67
NN9703,423.311875
NN9704,328.973125
NN9705,280.765
NN9706,393.32
NN9707,443.775
NN9708,367.62125
NN9709,265.356875
NN9710,247.445
NN9711,214.34875
NN9712,140.3925
NN9713,63.654375
NN9714,40.6625
NN9715,36.180625
NN9716,27.653125
NN9717,27.83875
NN9718,92.361875
NN9719,104.110625
NN9720,86.770625
NN9721,51.299375
NN9722,47.7
NN9723,45.994375
NN9724,82.403125
NN9725,128.083125
NN9726,169.42
NN9727,188.6025
NN9728,173.53375
NN9729,156.03625
NN9730,208.114375
NN9731,261.120625
NN9732,293.02
NN9733,367.346875
NN9734,316.744375
NN9735,357.604375
NN9736,333.679375
NN9737,308.034375
NN9738,258.51
NN9739,204.580625
NN9740,175.416875
NN9741,283.475625
NN9742,349.684375
NN9743,402.765
NN9744,441.788125
NN9745,460.408125
NN9746,437.498125
NN9747,328.1275
NN9748,284.28625
NN9749,273.50625
NN9750,169.220625
NN9751,69.675625
NN9752,80.09
NN9753,94.495625
NN9754,132.159375
NN9755,196.440625
NN9756,277.455625
NN9757,342.5275
NN9758,311.703125
NN9759,324.69625
NN9760,379.77
NN9761,449.58625
NN9762,536.786875
NN9763,546.365
NN9764,502.615625
NN9765,462.80125
NN9766,500.055
NN9767,544.673125
NN9768,587.57125
NN9769,615.71375
NN9770,597.29375
NN9771,646.5175
NN9772,788.3675
NN9773,935.318125
NN9774,846.226875
NN9775,739.52625
NN9776,668.2925
NN9777,515.498125
NN9778,498.735
NN9779,520.36375
NN9780,593.1375
NN9781,718.303125
NN9782,677.81
NN9783,643.53625
NN9784,597.364375
NN9785,610.150625
NN9786,595.843125
NN9787,516.505
NN9788,583.664375
NN9789,616.938125
NN9790,736.215625
NN9791,738.975
NN9792,825.781875
NN9793,703.494375
NN9794,612.00625
NN9795,791.100625
NN9796,752.805625
NN9797,666.171875
NN9798,667.025
NN9799,821.889375
NN9800,217.995625
NN9801,390.73875
NN9802,369.856875
NN9803,289.97625
NN9804,259.5725
NN9805,326.034375
NN9806,408.84375
NN9807,410.20625
NN9808,323.97125
NN9809,338.564375
NN9810,286.78875
NN9811,355.824375
NN9812,270.37125
NN9813,71.335
NN9814,48.60875
NN9815,35.253125
NN9816,22.583125
NN9817,21.410625
NN9818,83.16
NN9819,120.951875
NN9820,102.836875
NN9821,81.224375
NN9822,44.263125
NN9823,50.76875
NN9824,66.223125
NN9825,108.334375
NN9826,149.111875
NN9827,177.91375
NN9828,162.1925
NN9829,140.05625
NN9830,195.9
NN9831,233.705
NN9832,252.04125
NN9833,267.44375
NN9834,301.89
NN9835,403.509375
NN9836,350.073125
NN9837,373.02375
NN9838,302.148125
NN9839,221.799375
NN9840,160.09
NN9841,272.75375
NN9842,380.93125
NN9843,408.29375
NN9844,366.323125
NN9845,358.485
NN9846,320.915625
NN9847,234.613125
NN9848,181.558125
NN9849,105.38875
NN9850,61.7775
NN9851,84.7625
NN9852,142.956875
NN9853,188.72125
NN9854,246.70125
NN9855,275.764375
NN9856,324.5075
NN9857,371.665625
NN9858,377.51375
NN9859,376.5575
NN9860,354.40625
NN9861,398.093125
NN9862,437.948125
NN9863,418.72375
NN9864,479.36
NN9865,514.74
NN9866,566.8
NN9867,629.978125
NN9868,651.303125
NN9869,658.660625
NN9870,598.266875
NN9871,535.51375
NN9872,564.2825
NN9873,560.246875
NN9874,534.181875
NN9875,518.496875
NN9876,500.69125
NN9877,472.109375
NN9878,492.6725
NN9879,469.33
NN9880,507.453125
NN9881,535.8775
NN9882,606.944375
NN9883,674.25125
NN9884,632.905
NN9885,568.89
NN9886,567.489375
NN9887,507.974375
NN9888,570.303125
NN9889,587.760625
NN9890,634.990625
NN9891,525.098125
NN9892,528.309375
NN9893,515.7575
NN9894,568.186875
NN9895,605.8325
NN9896,675.579375
NN9897,761.76
NN9898,1039.71
NN9899,1181.89
NN9900,151.49625
NN9901,304.929375
NN9902,289.925
NN9903,237.654375
NN9904,269.79375
NN9905,310.433125
NN9906,374.819375
NN9907,423.3975
NN9908,391.608125
NN9909,381.096875
NN9910,366.295625
NN9911,368.120625
NN9912,249.35625
NN9913,79.018125
NN9914,55.526875
NN9915,39.986875
NN9916,22.8475
NN9917,14.3325
NN9918,65.415
NN9919,122.876875
NN9920,119.47125
NN9921,101.143125
NN9922,55.376875
NN9923,44.89625
NN9924,59.69625
NN9925,89.303125
NN9926,128.2925
NN9927,159.909375
NN9928,148.4075
NN9929,130.77125
NN9930,189.2425
NN9931,224.916875
NN9932,221.42
NN9933,226.27375
NN9934,241.663125
NN9935,327.73
NN9936,360.66125
NN9937,370.4425
NN9938,332.335625
NN9939,261.326875
NN9940,177.190625
NN9941,212.66625
NN9942,318.568125
NN9943,260.9925
NN9944,171.803125
NN9945,149.285
NN9946,92.061875
NN9947,61.63375
NN9948,57.89375
NN9949,69.583125
NN9950,111.715
NN9951,166.529375
NN9952,174.233125
NN9953,236.88
NN9954,328.690625
NN9955,337.5475
NN9956,356.913125
NN9957,405.716875
NN9958,448.30125
NN9959,447.208125
NN9960,406.96375
NN9961,401.925625
NN9962,345.12
NN9963,409.114375
NN9964,529.753125
NN9965,542.931875
NN9966,562.20125
NN9967,624.724375
NN9968,716.193125
NN9969,795.3575
NN9970,767.939375
NN9971,494.949375
NN9972,480.21875
NN9973,617.26375
NN9974,632.38125
NN9975,602.348125
NN9976,576.18625
NN9977,635.448125
NN9978,538.83125
NN9979,501.435625
NN9980,539.841875
NN9981,518.596875
NN9982,504.609375
NN9983,530.26625
NN9984,543.85875
NN9985,513.78875
NN9986,501.475
NN9987,524.69625
NN9988,582.37
NN9989,505.03375
NN9990,513.881875
NN9991,613.249375
NN9992,631.321875
NN9993,587.448125
NN9994,788.641875
NN9995,886
NN9996,730.804375
NN9997,958.486875
NN9998,1186.68
NN9999,1196.49
NO0000,146.41125
NO0001,190.706875
NO0002,209.683125
NO0003,248.37625
NO0004,259.7075
NO0005,314.689375
NO0006,366.16125
NO0007,386.32125
NO0008,384.31
NO0009,423.13625
NO0010,411.619375
NO0011,340.154375
NO0012,202.180625
NO0013,85.75875
NO0014,52.04875
NO0015,48.90375
NO0016,30.335625
NO0017,13.79125
NO0018,67.445
NO0019,132.333125
NO0020,121.535625
NO0021,98.47125
NO0022,70.279375
NO0023,39.378125
NO0024,51.095
NO0025,88.54
NO0026,116.295
NO0027,143.38625
NO0028,136.1975
NO0029,118.981875
NO0030,175.790625
NO0031,204.771875
NO0032,199.860625
NO0033,216.563125
NO0034,254.96875
NO0035,248.9075
NO0036,294.20375
NO0037,343.724375
NO0038,296.29
NO0039,277.58875
NO0040,203.026875
NO0041,143.3025
NO0042,116.9175
NO0043,103.579375
NO0044,105.50375
NO0045,106.825
NO0046,120.863125
NO0047,109.64125
NO0048,129.316875
NO0049,148.29125
NO0050,174.450625
NO0051,187.62625
NO0052,235.15
NO0053,264.609375
NO0054,302.99875
NO0055,353.9775
NO0056,344.174375
NO0057,348.8
NO0058,383.28
NO0059,434.8875
NO0060,480.600625
NO0061,497.164375
NO0062,391.3925
NO0063,321.599375
NO0064,419.305625
NO0065,481.59
NO0066,503.371875
NO0067,548.515
NO0068,638.62875
NO0069,751.1975
NO0070,599.2775
NO0071,446.295625
NO0072,578.079375
NO0073,607.95625
NO0074,613.538125
NO0075,654.9575
NO0076,622.534375
